timestamp,x,y,z,vx,vy,vz,ax,ay,az,phi,theta,psi
1542356532.103704724,208.568,-36.3718,-0.974607,0.979508,-1.04225,3.07458,2.05974,0.921351,0.181277,5.33087,-2.08523,-177.947
1542356532.151824086,208.584,-36.4267,-0.837904,0.853362,-0.945705,2.81938,2.02478,0.821824,0.665588,5.28963,-2.11376,-177.914
1542356532.194659090,208.622,-36.4656,-0.716849,0.921087,-0.906416,2.82209,1.67441,0.795485,0.154424,5.23489,-2.22886,-177.955
1542356532.242620904,208.67,-36.5201,-0.57556,0.989501,-0.938084,2.8417,1.12869,0.810182,-0.383601,5.16556,-2.39112,-177.997
1542356532.285457994,208.714,-36.5603,-0.453487,1.01789,-0.902045,2.81144,0.63628,0.948241,-0.787963,5.10624,-2.51012,-178.021
1542356532.333477966,208.761,-36.5667,-0.367439,0.956392,-0.650442,2.55758,0.373492,1.00809,-0.568057,5.08912,-2.6706,-178.037
1542356532.381604182,208.787,-36.5617,-0.334718,0.677672,-0.418211,2.30872,0.628584,1.28814,-0.164857,5.08672,-2.63525,-178.078
1542356532.424380402,208.805,-36.5583,-0.266068,0.537604,-0.276387,2.3377,1.35473,1.23249,0.531855,5.10224,-2.51518,-178.073
1542356532.472471531,208.838,-36.5467,-0.176549,0.608469,-0.121277,2.23485,1.24191,1.28457,0.0639926,5.1304,-2.4918,-178.085
1542356532.515269602,208.867,-36.5613,-0.0772397,0.674788,-0.136864,2.27039,0.796,0.866291,0.280704,5.13792,-2.72416,-178.168
1542356532.563284809,208.901,-36.5686,0.0434257,0.67299,-0.127377,2.24856,-0.247931,1.48563,-0.118516,5.12687,-3.05075,-178.288
1542356532.611387215,208.582,-37.0409,-1.02966,0.654718,-0.642781,1.73052,-1.08938,0.84449,-0.342444,4.02334,-2.79063,-178.435
1542356532.654179339,208.584,-37.0501,-0.917326,0.325161,-0.414907,2.10408,-1.62349,1.08107,-0.616027,3.98385,-2.84417,-178.661
1542356532.702235967,208.59,-37.091,-1.01124,0.268734,-0.133165,2.12212,-1.14717,1.47218,-0.820115,4.01391,-2.71445,-178.236
1542356532.745016271,208.607,-37.0896,-0.918479,0.29325,-0.0237429,2.12795,-0.697234,1.9514,-0.271991,4.00933,-2.55978,-178.627
1542356532.793071081,208.622,-37.0875,-0.816356,0.284169,0.0746536,2.1339,-0.381565,1.99985,0.134819,3.98818,-2.36937,-179.215
1542356532.835823839,208.63,-37.0755,-0.724313,0.254669,0.203104,2.16947,-0.228494,1.80288,0.0155288,4.01071,-2.2535,-179.876
1542356532.883927222,208.68,-37.0216,-0.60833,0.428393,0.454449,2.28113,-0.33234,0.983059,-0.116336,4.04075,-2.09592,-180.685
1542356532.932025463,208.804,-36.9379,-0.479216,0.837253,0.850052,2.31738,-0.136165,1.09614,-0.281596,4.04615,-1.95496,-181.515
1542356532.974889449,208.933,-36.9634,-0.327871,0.949519,0.651112,2.46472,-0.5648,1.07364,-0.863926,4.02598,-1.74058,-182.175
1542356533.022874854,209.131,-37.1177,-0.10191,1.05558,0.210937,2.73915,-0.319357,1.45839,-0.819091,4.08536,-1.55732,-182.871
1542356533.065652656,209.27,-37.2113,0.011442,1.61971,0.472798,2.70193,0.787441,1.34127,0.0555721,4.5418,-2.64185,-183.479
1542356533.113675039,209.343,-37.1632,-0.0141007,1.5258,0.661843,2.20299,1.60684,1.21089,0.480266,4.51995,-2.243,-184.249
1542356533.161797782,209.273,-36.9899,0.0915578,1.03325,1.05137,2.56534,1.99411,0.654009,0.157626,4.8361,-2.38852,-185.139
1542356533.204629799,209.232,-36.9978,0.282904,0.769126,0.554533,2.70379,1.39402,0.942565,-0.269846,4.92462,-2.38526,-185.886
1542356533.252656559,209.144,-36.9001,0.519255,0.413938,0.561146,2.53937,1.4401,1.3879,-0.719625,5.17143,-2.4992,-186.796
1542356533.295463888,208.816,-37.8702,-0.788116,-0.0922308,0.547747,2.77847,0.512141,1.32117,-0.10031,3.02072,-2.87833,-170.089
1542356533.343463817,208.762,-38.0473,-0.73856,-0.574395,-1.51188,1.9365,0.729036,0.87727,-0.222358,2.98082,-2.87855,-171.107
1542356533.391627140,208.608,-38.0746,-0.665879,-1.46789,-1.1636,1.78204,1.05434,0.769992,-0.201698,3.26013,-2.76365,-171.985
1542356533.434415329,208.586,-38.0994,-0.545675,-1.25726,-0.861652,2.00302,1.10977,1.28606,-0.277471,3.61093,-2.67166,-172.84
1542356533.482455734,208.596,-38.182,-0.406861,-0.511018,-1.12503,2.15416,1.10187,1.08536,-0.250422,3.65269,-2.68307,-173.834
1542356533.525270016,208.747,-38.2918,-0.124712,0.229268,-0.691922,3.60229,1.11839,0.727387,0.223235,2.73731,-2.38744,-174.237
1542356533.573297420,208.886,-38.4838,0.013845,0.115682,-1.06579,4.19483,1.01319,0.622695,0.367818,2.82815,-2.37819,-175.046
1542356533.621372185,209.194,-38.4979,-0.824957,0.788038,-1.1293,3.47219,0.606842,1.10925,-0.167862,2.93888,-3.81467,-163.071
1542356533.664227909,209.234,-38.5479,-0.670576,0.941939,-1.23777,3.48595,0.0460797,1.09369,-0.563163,3.00957,-3.87199,-163.712
1542356533.712204719,209.145,-38.4498,-0.763014,0.662258,-1.21864,3.67333,0.143444,0.849799,-0.500468,2.46113,-3.89007,-161.176
1542356533.755022832,209.389,-38.2943,-0.766182,2.47274,1.45811,2.15498,0.333488,-0.0167681,0.22737,2.40751,-3.88264,-161.741
1542356533.803044508,209.296,-38.4396,-0.911488,2.53624,1.3091,1.92542,0.485713,-0.148072,0.04243,2.6687,-3.86136,-159.467
1542356533.851238799,209.311,-38.3004,-0.842994,2.13822,1.80347,1.38908,0.174659,-0.522885,-0.485581,2.63948,-3.85629,-159.722
1542356533.893967227,209.266,-38.0978,-0.784929,1.957,2.49601,1.26035,0.106543,-0.837788,-0.282974,3.03551,-3.66995,-160.241
1542356533.941997390,209.315,-38.4583,-0.947109,2.03373,2.53949,0.905713,0.143091,-0.483339,0.117366,2.32857,-3.6775,-157.716
1542356533.984833755,209.376,-38.5957,-1.23459,1.81442,-0.00225953,-2.4082,0.462583,-0.164643,0.461778,2.37508,-3.62534,-157.704
1542356534.032869814,209.456,-38.6129,-1.36503,1.77649,-0.138999,-2.5202,0.39143,0.367292,0.18109,2.03599,-3.65274,-157.526
1542356534.075675523,208.142,-37.2736,-1.54439,0.688843,0.0564601,-2.93917,0.0950333,0.454209,-0.305792,1.39724,-3.71542,-166.049
1542356534.123687506,209.332,-38.6705,-1.14174,1.59646,-0.536353,-2.52195,0.133284,0.560331,-0.424266,2.04407,-4.02097,-158.053
1542356534.171812942,209.41,-38.6983,-1.26541,1.61507,-0.534685,-2.54786,0.132468,0.656657,-0.10423,1.91948,-3.98287,-158.089
1542356534.214592299,209.427,-39.0065,-1.1496,1.60916,-0.663772,-2.3811,0.394304,1.06997,-0.113829,2.82635,-4.05635,-158.308
1542356534.262669045,209.327,-38.934,-1.3191,0.0325133,0.075329,-3.33573,0.607793,1.12403,-0.484125,2.88859,-3.98137,-158.295
1542356534.305429328,209.262,-39.0736,-1.12921,-0.631127,0.341856,-3.02279,0.893074,1.2679,-0.0531604,2.63602,-4.01657,-158.227
1542356534.353476895,209.259,-39.0357,-1.29633,-0.404708,0.653133,-3.17535,0.94017,1.1412,0.499006,2.68387,-4.02318,-158.174
1542356534.401609985,209.317,-39.0419,-1.53367,-0.240801,0.719132,-3.45263,0.749638,0.887312,-0.0587235,2.72896,-3.80729,-158.194
1542356534.444381636,209.369,-39.0714,-1.74886,-0.0702784,0.557604,-3.75922,0.653793,0.664905,-0.748543,2.59382,-3.695,-158.11
1542356534.492437153,209.36,-39.0738,-1.94577,-0.099029,0.347568,-3.89352,0.767719,0.720977,-0.389224,2.73119,-3.66131,-158.047
1542356534.535214352,209.349,-39.0965,-2.12393,-0.148126,0.168798,-3.95961,1.05196,0.612781,0.0616453,2.91767,-3.64355,-158.027
1542356534.583277771,209.326,-39.1107,-2.32435,-0.259437,0.296376,-4.03672,0.997566,0.729954,-0.00516449,3.0663,-3.64912,-158.023
1542356534.631370004,209.292,-39.2436,-2.55049,-0.0229916,0.0936237,-4.24372,0.927806,0.765389,-0.0302537,3.13929,-3.72344,-158.083
1542356534.674278388,209.11,-39.4758,-2.81265,-0.175679,-0.0801813,-4.61581,1.11669,0.48284,0.076506,2.81721,-3.69995,-158.104
1542356534.722258787,209.09,-39.5193,-3.05137,-0.280667,-0.16124,-4.70861,1.01433,0.438069,-0.0736288,2.57,-3.72205,-158.121
1542356534.764998891,209.079,-39.5309,-3.25285,-0.258507,-0.106396,-4.72233,0.576154,0.662276,-0.0362948,2.52377,-3.83644,-158.117
1542356534.813071115,208.85,-38.2759,-1.21101,-0.550924,-0.0757496,-4.10114,0.310956,0.767083,-0.304424,3.20596,-4.12976,-162.055
1542356534.861242653,208.923,-38.2959,-1.42441,1.35085,-0.35224,-4.42128,0.232676,0.950966,-0.424083,3.15748,-4.1818,-162.061
1542356534.903938118,209.789,-39.7116,-1.22189,1.84707,-1.11019,-4.04964,0.0808063,1.02961,-0.398618,3.13587,-4.2919,-159.629
1542356534.951974730,210.164,-39.3896,-1.53223,2.5218,3.18631,-4.88662,0.489177,1.10423,-0.287908,3.28698,-4.26202,-159.546
1542356534.994763068,210.265,-39.2196,-1.72918,2.47216,3.51865,-4.79612,0.670872,1.1313,-0.03217,3.40739,-4.32648,-159.861
1542356535.042811573,209.936,-39.85,-1.20711,2.44482,3.57449,-4.14011,0.627992,0.942039,0.132991,2.94399,-4.30776,-159.187
1542356535.090958621,209.839,-39.6766,-1.48363,0.17878,3.64808,-4.87602,0.272691,0.470574,-0.0980001,2.89963,-4.3666,-158.881
1542356535.133794113,209.856,-39.9854,-1.18572,0.0818508,3.48851,-4.4129,0.129561,0.401675,-0.67415,2.8317,-4.39144,-159.131
1542356535.181886203,209.816,-39.8164,-1.40448,-0.379601,3.52832,-4.49217,0.281867,0.581489,-0.394183,2.83846,-4.30205,-159.038
1542356535.224597698,209.882,-40.1059,-1.16488,-0.512881,3.37082,-4.1419,0.855848,0.680469,0.0389965,2.78268,-4.28908,-159.332
1542356535.272625879,209.865,-39.9418,-1.35764,-0.444834,3.41257,-4.0916,0.94964,0.577817,0.266486,2.78248,-4.20818,-159.315
1542356535.315411426,209.83,-39.8032,-1.55689,-0.442,3.37845,-4.25384,0.87452,0.608571,-0.101837,2.74564,-4.187,-159.254
1542356535.363475399,209.803,-39.6478,-1.77548,-0.496678,3.36193,-4.369,0.742326,0.702821,-0.226924,2.84075,-4.20465,-159.329
1542356535.411586358,209.171,-39.4781,-1.14602,-0.890038,3.46881,-3.64855,0.835666,0.555363,0.00496551,3.34659,-4.04329,-160.283
1542356535.454374325,209.126,-39.3911,-1.29789,-0.962245,2.56521,-3.61076,0.906471,1.06037,0.0632843,3.47058,-4.01597,-160.247
1542356535.502452255,209.081,-39.2555,-1.47556,-0.933095,2.69377,-3.63573,0.699496,1.28567,0.0265231,3.48044,-4.03793,-160.255
1542356535.545198266,209.045,-39.1343,-1.63273,-0.878589,2.75375,-3.64422,0.618621,1.22399,-0.139879,3.45772,-4.03745,-160.284
1542356535.593269370,209.01,-38.9946,-1.81002,-0.79765,2.82873,-3.65789,0.712625,1.1456,-0.191822,3.50353,-4.06288,-160.343
1542356535.641373202,210.09,-40.638,-1.10578,-0.153033,2.46542,-2.95302,0.600802,0.838372,-0.408429,3.67545,-4.13949,-159.545
1542356535.684244102,210.103,-40.4985,-1.20095,-0.101998,2.64055,-2.5892,0.650807,0.630757,-0.595829,3.64855,-4.12104,-159.506
1542356535.732195515,210.183,-40.7616,-1.06342,0.115381,2.53373,-2.31804,0.806212,0.65381,-0.126131,3.47461,-4.16911,-159.378
1542356535.775007123,210.188,-40.6516,-1.16246,0.147698,2.57718,-2.30236,0.956017,0.810073,0.289817,3.44853,-4.13151,-159.33
1542356535.823040447,210.176,-40.5174,-1.26729,0.0315848,2.72126,-2.2471,0.882456,1.04923,0.161604,3.40511,-4.17413,-159.384
1542356535.871170523,210.17,-40.3777,-1.37846,-0.0111829,2.83192,-2.26696,0.580024,1.1081,-0.414739,3.36746,-4.14998,-159.325
1542356535.913962408,210.157,-40.2507,-1.47937,-0.0833853,2.92444,-2.28516,0.444166,1.08404,-0.263187,3.36905,-4.09908,-159.239
1542356535.961995394,210.124,-40.1091,-1.58656,-0.156508,2.96601,-2.22678,0.380373,1.01131,-0.178678,3.40036,-3.98723,-159.175
1542356536.004822496,210.118,-39.9812,-1.68209,-0.136967,3.01155,-2.23296,0.456268,1.06332,-0.144413,3.42492,-3.9265,-159.146
1542356536.052870507,210.223,-41.0062,-1.04031,-0.488086,2.59886,-1.2646,0.503649,0.574131,-0.304197,2.88094,-3.961,-159.621
1542356536.100956372,210.26,-40.9296,-1.04654,0.146496,2.1245,-0.737003,0.852818,0.452478,-0.101968,2.8919,-3.90148,-159.661
1542356536.143740476,210.265,-40.826,-1.08357,0.164163,2.24899,-0.766219,1.19304,0.469785,0.374449,2.87812,-3.89654,-159.771
1542356536.191820612,210.286,-40.7037,-1.12926,0.248443,2.3349,-0.830686,1.01372,0.458199,0.386349,2.79488,-4.01167,-159.783
1542356536.234611992,210.417,-41.6099,-0.898723,-0.109006,1.92263,-0.679976,0.510545,0.624986,-0.101437,2.89948,-4.17836,-159.694
1542356536.282655991,210.414,-41.5187,-0.931658,-0.0814256,1.9379,-0.714545,0.253097,0.719739,-0.69161,2.75357,-4.27289,-159.736
1542356536.330746304,210.382,-41.4309,-0.978338,-0.292385,1.97549,-0.823977,0.302187,1.21157,-0.384686,2.73003,-4.22573,-159.867
1542356536.373525083,210.368,-41.3478,-1.01324,-0.268657,2.017,-0.819499,0.698638,1.31319,0.0377059,2.69931,-4.16604,-159.878
1542356536.421575556,210.351,-41.2609,-1.04578,-0.243515,2.00814,-0.788804,0.780378,1.32,-0.0395905,2.71227,-4.12031,-159.89
1542356536.464393985,210.325,-41.2271,-1.0501,-0.234768,1.76174,-0.657161,0.944872,1.49919,-0.100216,2.79869,-4.16882,-159.884
1542356536.512421850,210.299,-41.204,-1.07153,-0.210537,1.55424,-0.568584,0.691358,1.19847,-0.0681231,2.92472,-4.29402,-159.778
1542356536.555224708,210.294,-41.1757,-1.11779,-0.14977,1.41174,-0.620098,0.486636,0.73889,-0.32239,3.04288,-4.38663,-159.678
1542356536.603233610,210.291,-41.1221,-1.16139,-0.110865,1.3787,-0.673891,0.390856,0.733562,-0.490007,3.19178,-4.41101,-159.596
1542356536.651391890,210.612,-42.2018,-0.914716,-0.282321,1.0535,-0.571704,0.747653,0.547492,-0.280355,3.34633,-4.39009,-159.307
1542356536.694224720,210.601,-42.1561,-0.93946,-0.228798,1.06707,-0.565284,1.24958,0.316643,0.149883,3.44307,-4.309,-159.256
1542356536.742216943,210.517,-42.0866,-0.94729,-0.713403,1.44149,-0.24251,1.26268,0.724385,0.211744,3.4702,-4.281,-159.283
1542356536.785023942,210.488,-42.0168,-0.954076,-0.680682,1.53752,-0.20514,1.09879,0.680418,0.131545,3.42525,-4.29803,-159.289
1542356536.833042689,210.454,-41.9394,-0.963587,-0.651381,1.58012,-0.204462,0.938933,0.420894,-0.056562,3.34619,-4.36787,-159.333
1542356536.881164152,210.435,-41.8693,-0.968566,-0.54354,1.56127,-0.208811,0.833479,0.497131,-0.23225,3.18544,-4.48965,-159.387
1542356536.923957005,210.785,-42.5045,-0.826163,-0.613011,1.46364,-0.0175131,0.151338,0.912894,-0.457228,3.18848,-4.28517,-159.483
1542356536.972000271,210.757,-42.4347,-0.826955,-0.597026,1.49578,-0.0379643,0.0628091,1.01492,-0.546996,3.05469,-4.35797,-159.499
1542356537.014803950,210.695,-42.3794,-0.845609,-0.89478,1.50601,-0.169384,0.0791172,1.0216,-0.289188,3.03675,-4.34441,-159.559
1542356537.062856781,210.803,-42.6378,-0.843539,-0.942057,1.47749,-0.161569,0.196378,1.29703,-0.28195,3.14817,-3.91536,-159.794
1542356537.110994033,210.743,-42.6025,-0.852358,-1.05417,1.16966,-0.178367,0.490648,1.23031,-0.204618,3.16746,-3.82225,-159.761
1542356537.153757095,210.69,-42.5369,-0.85465,-1.10465,1.37527,-0.131135,0.727803,1.3184,0.190159,3.17937,-3.77357,-159.691
1542356537.201803530,210.614,-42.4666,-0.852867,-1.23567,1.48461,-0.078074,0.802498,1.30766,0.104829,3.28986,-3.78245,-159.678
1542356537.244596413,210.554,-42.3897,-0.828214,-1.28339,1.60973,0.0413456,0.390683,0.754233,-0.253887,3.44119,-3.81302,-159.674
1542356537.292602923,210.497,-42.3033,-0.809422,-1.27387,1.68543,0.0764909,0.0896919,0.475015,-0.650956,3.5642,-3.81156,-159.626
1542356537.340739105,210.961,-42.9913,-0.789038,-1.11002,1.68231,0.162171,0.317171,0.4258,-0.437073,3.03441,-4.11949,-159.857
1542356537.383540576,210.934,-42.9538,-0.752485,-0.861253,1.32709,0.466287,0.980833,0.45757,-0.00302716,3.08682,-3.99848,-159.819
1542356537.431559991,210.889,-42.8744,-0.725999,-0.863258,1.50053,0.507829,1.1457,0.388434,0.320588,3.09392,-3.89599,-159.775
1542356537.474357591,210.837,-42.7981,-0.701909,-0.92984,1.65681,0.516385,1.15346,0.707601,0.00353429,3.00493,-3.90099,-159.789
1542356537.522456570,210.776,-42.7112,-0.688764,-0.99356,1.76362,0.455731,0.85775,0.671688,-0.0872727,2.89144,-3.95913,-159.825
1542356537.570500904,210.72,-42.625,-0.676619,-1.01297,1.80915,0.406281,0.637089,0.633339,-0.162048,2.78734,-4.02707,-159.858
1542356537.613342954,210.665,-42.5475,-0.673245,-1.05079,1.86226,0.327409,0.420989,0.959115,-0.328797,2.70104,-4.05195,-159.866
1542356537.661355583,211.058,-43.4039,-0.826474,-1.04368,1.82983,0.0635641,0.354713,1.36404,-0.458048,3.55631,-4.32518,-160.036
1542356537.704193897,211.01,-43.3288,-0.825718,-1.05922,1.84056,0.0319111,0.55723,1.38098,-0.369045,3.54781,-4.2946,-160.022
1542356537.752241982,211.107,-43.5124,-0.827493,-0.932234,1.87738,0.0145066,0.766418,1.40331,0.11177,3.74894,-4.53293,-160.106
1542356537.794996779,211.097,-43.414,-0.838301,-0.593374,2.11066,-0.0983972,0.940406,1.20445,0.0516565,3.8181,-4.55494,-160.11
1542356537.843115282,211.226,-43.6606,-0.837284,-0.395315,2.07528,-0.13132,0.954445,0.836227,-0.448352,3.51399,-4.47284,-159.99
1542356537.891137713,211.21,-43.5634,-0.84444,-0.34876,2.07315,-0.153547,0.750119,0.776618,-0.386092,3.567,-4.53376,-159.973
1542356537.933990486,211.309,-43.7998,-0.827801,-0.192631,1.96687,-0.125746,0.671518,0.603449,0.171221,3.27476,-4.3377,-159.951
1542356537.982010126,211.318,-43.6822,-0.844358,0.106778,1.97733,-0.269239,0.633051,0.556279,-0.00188754,3.30343,-4.32841,-159.916
1542356538.024782407,211.307,-43.5916,-0.852093,-0.015981,2.09715,-0.234912,0.614336,0.71959,-0.365391,3.32355,-4.28866,-159.909
1542356538.072854925,211.304,-43.4837,-0.863071,-0.00311796,2.18851,-0.245302,0.689059,0.935962,-0.377958,3.32274,-4.22379,-159.882
1542356538.120967805,211.309,-43.3888,-0.876961,0.0697774,2.16894,-0.250188,1.00927,0.965904,0.168476,3.33272,-4.19665,-159.86
1542356538.163709867,211.324,-43.3224,-0.896601,0.150562,2.10299,-0.319635,0.450607,0.956093,0.238631,3.29477,-4.23678,-159.848
1542356538.211797226,211.344,-43.248,-0.904566,0.238019,2.02331,-0.328026,0.667918,1.02297,-0.329114,3.2382,-4.2912,-159.807
1542356538.254567176,211.501,-44.258,-0.758599,0.322321,1.95137,-0.0878204,0.706895,0.552849,-0.207628,2.72563,-4.0288,-160.111
1542356538.302633952,211.522,-44.1694,-0.75442,0.407515,1.90772,-0.000906781,0.826676,0.393954,-0.040678,2.7187,-4.03407,-160.068
1542356538.350728496,211.55,-44.3818,-0.761601,0.246308,2.00754,-0.130622,0.775418,0.832589,-0.115259,2.88525,-4.1403,-160.199
1542356538.393527600,211.547,-44.2962,-0.769334,0.16863,2.01234,-0.130293,0.569806,0.784772,-0.217821,2.88597,-4.15989,-160.127
1542356538.441568373,211.542,-44.2113,-0.784313,0.161597,1.96246,-0.159626,0.872306,0.648931,-0.335015,2.83553,-4.15328,-160.037
1542356538.484388625,211.549,-44.1224,-0.789121,0.187195,2.02182,-0.173273,0.979398,0.859426,-0.241628,2.80797,-4.10945,-159.981
1542356538.532390819,211.66,-44.6532,-0.754135,0.180906,1.85178,-0.235867,1.03579,1.01728,-0.191329,3.0239,-4.13466,-160.271
1542356538.580506711,211.657,-44.6054,-0.771358,0.109731,1.48402,-0.299834,1.19352,1.06288,-0.217493,2.97787,-4.10142,-160.224
1542356538.623293604,211.646,-44.5278,-0.790209,0.0451612,1.67333,-0.340917,1.30458,1.12548,0.0978141,2.95693,-4.12143,-160.201
1542356538.671374748,211.647,-44.782,-0.79516,0.0844717,1.70643,-0.340302,1.13266,1.09716,0.170672,3.7299,-4.32827,-160.469
1542356538.714158151,211.673,-44.7019,-0.803384,0.330638,1.81759,-0.29672,0.752104,1.09712,-0.456237,3.73318,-4.36592,-160.388
1542356538.762218440,211.7,-44.8883,-0.800855,0.381911,1.82521,-0.322409,0.648074,1.2743,-0.727853,4.13231,-4.42062,-160.58
1542356538.810344483,211.789,-44.8146,-0.815595,1.11946,1.74789,-0.314586,0.836725,1.38101,-0.291696,4.21665,-4.35701,-160.516
1542356538.853201101,211.788,-45.01,-0.768833,1.28514,1.77377,0.0342731,1.25676,1.60391,-0.288331,4.33319,-4.6125,-160.613
1542356538.901179302,211.851,-44.9444,-0.819942,1.50561,1.59792,-0.00528437,1.25916,0.636106,0.293933,4.53634,-4.51491,-160.602
1542356538.943929803,211.84,-45.1409,-0.783426,1.57547,1.53274,0.145797,1.43974,0.394081,0.378781,4.77485,-4.71956,-160.962
1542356538.992035905,211.992,-45.1796,-0.823476,2.40813,0.403175,-0.343506,1.34973,0.602693,-0.11043,4.84135,-4.81162,-160.819
1542356539.034777382,212.111,-45.162,-0.859889,2.59578,0.446903,-0.511015,1.52459,0.75687,0.063792,4.70306,-4.96995,-160.522
1542356539.082828598,212.258,-45.1293,-0.917811,2.73114,0.500204,-0.67594,0.721926,0.804219,0.0652599,4.58894,-5.17632,-160.3
1542356539.130966580,212.401,-45.0954,-0.971555,2.78816,0.558428,-0.789316,0.207652,0.515601,-0.438051,4.50611,-5.38193,-160.109
1542356539.173738267,212.011,-45.4708,-0.794444,2.6342,0.357527,-0.688691,0.376884,0.496285,-0.840951,3.53279,-4.62201,-161.682
1542356539.221757283,212.038,-45.4449,-0.851535,1.58198,0.45917,-0.935885,0.079216,0.148842,-0.276653,3.41969,-4.59998,-161.45
1542356539.264551148,211.983,-45.5667,-0.794236,1.56382,0.353138,-0.850521,0.69704,-0.0319835,-0.233381,3.16992,-4.41816,-161.875
1542356539.312635636,212.038,-45.5577,-0.832432,1.40439,0.297338,-0.81197,1.24027,0.473448,0.180387,3.09983,-4.31101,-161.381
1542356539.360717819,212.012,-45.6916,-0.788508,1.44169,0.241907,-0.722944,1.50014,1.17248,0.0666323,3.29804,-4.55031,-162.194
1542356539.403493070,212.082,-45.7028,-0.817344,1.57445,0.0674994,-0.713449,1.2639,1.3381,-0.25996,3.27786,-4.62806,-161.701
1542356539.451554575,212.042,-45.8546,-0.816393,1.55283,0.0738111,-0.685129,1.14165,1.01347,-0.12205,3.58098,-4.31056,-163.217
1542356539.494388388,212.035,-45.9984,-0.794735,0.829594,-1.41556,-0.175207,0.858213,0.727103,-0.248792,3.60686,-4.40205,-162.832
1542356539.542382879,212.085,-46.0777,-0.801627,0.927058,-1.49148,-0.16949,0.702132,0.669129,-0.443119,3.53834,-4.43334,-162.332
1542356539.590497417,212.151,-46.1553,-0.803321,1.08949,-1.51121,-0.134015,0.988783,0.613441,-0.512876,3.53809,-4.38987,-161.887
1542356539.633313495,212.197,-46.2193,-0.810084,1.14548,-1.47167,-0.141296,1.45982,0.894966,-0.106297,3.50549,-4.28749,-161.497
1542356539.681359723,212.072,-46.1889,-0.789074,1.37104,-1.49015,-0.057978,1.55907,0.973206,-0.105403,3.92167,-3.93394,-164.898
1542356539.724162316,211.943,-46.1754,-0.721695,0.221157,-0.464815,1.47765,1.59785,0.894807,-0.119363,3.90405,-3.90392,-164.539
1542356539.772224190,211.917,-46.2125,-0.605647,0.0205665,-0.504045,1.81328,1.83646,1.25601,-0.115312,3.89852,-3.78298,-164.12
1542356539.820291008,211.913,-46.2576,-0.509013,0.0982144,-0.530275,1.86069,2.14849,1.9914,-0.637265,3.82998,-3.80801,-163.786
1542356539.863143210,212.077,-46.3419,-0.635488,0.130346,-0.534597,1.88717,1.336,0.553984,0.251122,4.1082,-4.03148,-167.96
1542356539.911163104,212.092,-46.3679,-0.536282,0.313437,-0.511344,1.96459,2.12465,0.741663,-0.250314,4.05128,-4.07271,-167.613
1542356539.953949335,212.086,-46.3612,-0.711181,0.352804,-0.332485,1.97388,1.53127,0.7585,-0.142354,4.45778,-4.17448,-169.115
1542356540.001982351,212.11,-46.3485,-0.578089,0.462415,-0.12588,2.15127,2.26369,1.17433,-0.272051,4.35196,-4.29859,-168.51
1542356540.050130063,212.155,-46.3574,-0.494777,0.744234,-0.104622,1.91356,1.57029,1.26988,-0.0946189,4.2798,-4.45809,-167.984
1542356540.092872872,212.184,-46.4062,-0.399659,0.769301,-0.369409,2.03004,1.01786,1.79667,-0.168282,4.22359,-4.5302,-167.601
1542356540.140992858,212.246,-46.424,-0.279402,0.891113,-0.333591,2.11288,1.10752,1.5416,-0.312133,4.21411,-4.70268,-167.273
1542356540.183733920,212.36,-46.386,-0.169814,1.18625,-0.0852478,2.12921,0.655372,1.82423,-0.513699,4.20796,-4.97479,-167.144
1542356540.231821302,212.543,-46.2993,-0.0816205,1.65881,0.23465,1.9864,0.689497,1.11779,-0.236502,4.20643,-5.19397,-167.111
1542356540.274560773,212.701,-46.2186,-0.0402316,1.91975,0.484361,1.75979,1.02767,1.25208,0.0564305,4.18646,-5.24033,-167.14
1542356540.322628472,212.856,-46.1463,0.00657416,2.12222,0.69687,1.66385,1.21983,1.17187,0.245515,4.12092,-5.27758,-167.168
1542356540.370730457,213.011,-46.0813,0.055109,2.28101,0.809356,1.62922,0.659706,0.689319,0.165872,4.00028,-5.37887,-167.201
1542356540.413533510,213.144,-46.0344,0.0988931,2.36847,0.797082,1.56681,0.153847,0.572831,-0.112866,3.86765,-5.45068,-167.212
1542356540.461595747,213.284,-45.9879,0.16133,2.41883,0.770615,1.50226,-0.451019,0.574961,-0.219534,3.8067,-5.56044,-167.171
1542356540.504328309,213.408,-45.9454,0.212755,2.44549,0.758411,1.40243,-0.616213,0.878735,-0.51334,3.82632,-5.56729,-167.113
1542356540.552433558,212.209,-46.7093,-0.66368,1.98355,0.465281,0.827154,-0.763342,0.829752,-0.327596,3.96381,-4.4983,-171.938
1542356540.600491011,212.303,-46.6597,-0.620073,1.9631,0.753643,0.867038,-0.34066,0.588791,-0.0495173,3.98047,-4.45945,-171.939
1542356540.643275210,211.157,-45.4182,-0.604027,0.920211,1.16712,0.811599,-0.0888263,0.458939,0.0609112,4.02426,-4.4132,-170.17
1542356540.691336600,211.474,-45.5769,-0.522366,1.13505,1.4131,1.08042,-0.149505,0.547881,-0.0896061,4.04238,-4.38289,-170.442
1542356540.734135783,211.426,-45.5115,-0.448828,-0.305004,1.5096,1.48023,-0.224461,0.685931,-0.229613,4.29013,-4.21651,-170.585
1542356540.782162048,211.942,-46.741,-0.601064,-0.26789,1.42138,1.45759,-0.137482,0.718574,-0.0723895,3.53419,-3.67401,-171.151
