x,y,z,vx,vy,vz,phi,theta,psi
2.49462,1.92067,6.85192,3.95126,0.546627,-6.15832,29.6644,18.6821,33.6465
2.53995,2.01577,6.79136,3.3967,0.399712,-6.12913,29.8371,18.5502,33.9048
2.5119,1.75929,6.14142,3.48641,0.977598,-6.19531,30.1337,18.5171,34.0745
2.46523,1.38961,6.51709,3.35386,1.41655,-6.37787,30.3962,18.5798,34.1488
2.46464,1.58713,6.63555,3.41766,1.40723,-6.35004,30.7172,18.5419,34.2533
2.26127,1.32782,6.53406,3.49683,1.41717,-6.27626,31.0342,18.4335,34.3393
2.333,1.58068,6.75277,3.85862,1.20599,-6.08107,31.2266,18.3507,34.4492
2.0877,1.57277,6.77278,3.82865,1.19729,-5.91473,31.0162,18.3592,34.3627
2.20721,2.05553,6.72503,4.04006,0.782312,-6.2382,31.273,18.5209,34.4234
2.35226,1.94081,6.70806,4.62624,0.487359,-6.10933,31.2904,18.7947,34.5461
2.07013,1.89569,6.81621,4.74595,0.85213,-5.8162,31.0911,18.6596,34.6606
2.36895,1.75544,6.68736,5.24833,0.584587,-5.66311,31.2925,18.7171,34.6898
2.2435,1.62655,6.92393,5.36032,0.541703,-5.82575,31.3888,18.8175,34.8454
2.41171,2.00107,6.78338,5.39242,0.72792,-5.50782,31.6705,18.7925,34.5078
2.28332,2.06459,6.94062,5.48174,0.568044,-5.52898,31.7706,18.9533,34.4897
2.32326,2.40755,6.71543,5.30107,0.728931,-5.32716,32.1841,18.9815,34.4971
2.38989,2.10269,6.45242,5.30704,0.883589,-5.21522,32.5446,19.103,34.4036
2.39583,1.94094,6.55166,4.89797,0.658773,-6.25753,32.5099,19.3452,34.2595
2.43826,2.47668,6.07885,5.00755,1.03005,-6.53216,32.7972,19.4517,34.3461
2.22041,2.606,6.19503,5.1756,0.519197,-7.10713,33.0573,19.5705,34.3763
2.36156,2.53573,6.28274,5.12758,0.771724,-6.62529,33.0566,19.6194,34.4912
2.83458,2.463,6.32751,4.80144,0.731591,-6.89334,33.1214,19.7324,34.7587
2.81331,2.339,6.18511,4.73678,0.90536,-7.06792,32.9209,20.2504,34.7809
3.21246,2.56861,6.23257,5.19145,1.04308,-7.13391,32.6734,20.0424,35.0389
2.87762,2.87048,6.54353,5.25613,0.445069,-6.71116,32.6803,20.4991,35.2581
2.65118,2.85825,6.78029,5.17552,0.464329,-6.93775,32.6866,20.3467,35.27
2.82729,3.17099,6.5714,5.09397,0.36151,-7.20983,32.7811,20.2404,35.3647
2.81636,3.09478,6.69337,4.76746,0.506436,-7.2379,33.2583,20.282,35.6175
2.99645,3.37695,6.65464,5.24085,-0.0660811,-7.00201,33.0815,20.0792,35.4805
2.66831,3.53048,6.48996,5.58094,0.0131387,-7.2065,32.7838,20.0512,35.1705
2.82582,3.45221,6.44815,5.67741,-0.607165,-7.34791,32.7743,19.967,35.2253
3.10806,3.43613,6.62634,6.35528,-0.842617,-7.05606,32.7988,20.2565,35.5745
3.3276,3.43087,6.6308,6.52754,-1.20969,-7.21935,32.9926,20.6112,35.6593
3.24616,2.98762,6.27573,6.63622,-1.39825,-7.68984,32.9673,20.3712,35.8491
3.61802,3.37401,6.3754,6.37392,-1.56177,-8.02523,32.7064,20.5674,36.0553
3.77312,3.09516,6.65448,6.31321,-1.53468,-8.15405,32.7765,20.8457,36.1626
3.7453,2.84683,6.58205,6.18387,-1.62052,-8.16453,33.1545,20.5219,36.1777
3.89477,2.85627,6.46889,6.39317,-1.66448,-7.48253,33.1322,20.7675,36.3392
4.35015,2.98038,6.9551,5.84478,-2.27525,-7.45303,33.1138,21.083,36.7987
4.33436,3.2353,6.94284,5.83387,-1.95952,-7.41193,33.0393,21.0029,37.0071
4.20787,3.35065,7.16938,5.95445,-1.9836,-7.45995,32.6318,21.3181,37.0396
4.40592,3.33327,7.03703,5.55309,-2.19258,-7.35282,32.8305,21.0282,37.0663
4.42582,3.44319,6.91199,5.71952,-2.40602,-7.62604,32.9319,21.3811,37.3147
4.33582,3.25962,6.88151,5.56708,-2.6752,-7.87838,32.8006,21.3049,37.3145
4.07446,3.28298,6.73512,5.42936,-3.30965,-7.78739,32.9839,21.1933,37.5875
3.99923,3.23483,6.91039,5.68961,-3.3067,-8.05083,32.9745,21.3495,37.5986
3.81318,3.27032,6.6727,5.0941,-2.92329,-8.19754,33.1607,21.2589,37.9131
3.59619,3.10824,6.45072,4.955,-2.81492,-7.89401,33.4099,21.2809,38.2674
3.89795,2.89676,6.30851,4.90763,-2.78592,-8.51749,33.7223,21.4587,37.9893
3.91476,3.0163,5.97925,4.96576,-3.01273,-8.61048,33.6744,21.2381,38.1564
4.04903,3.3995,6.0053,4.6007,-2.06283,-9.12015,33.9039,21.2641,38.143
3.6526,3.14753,5.61055,4.75559,-1.98822,-9.39401,34.1592,21.1886,37.6542
3.40669,3.10717,5.52429,4.52624,-1.78684,-9.6865,34.3579,21.2632,37.5668
3.08076,2.76446,5.43947,4.58895,-1.74198,-9.34923,34.4801,21.1585,37.7581
2.94702,2.75387,5.38443,4.50985,-1.57344,-9.57275,34.9361,21.0337,37.8692
3.01891,2.66476,5.27757,4.89697,-1.25346,-9.36887,35.3255,21.2104,37.9665
3.06343,2.84196,5.36535,5.19775,-1.36218,-9.17726,35.6187,21.4877,37.8279
3.05075,2.98603,5.44199,5.00461,-1.51323,-9.7942,35.3221,21.6937,37.7087
2.93646,2.92046,5.58343,5.23263,-1.86584,-9.55072,35.1806,21.8978,37.6515
2.93446,2.67725,5.51492,5.35651,-1.40266,-10.1841,35.1279,21.6428,37.6528
2.63036,2.54825,5.49322,5.36022,-1.74529,-10.3294,35.4119,21.4935,37.6768
2.82611,2.69037,5.19224,5.68594,-1.66171,-10.744,35.5397,21.3147,37.7626
3.04218,2.6015,5.17625,5.45338,-1.32552,-11.0087,35.701,21.2655,37.6471
3.05604,2.60349,5.09953,5.20019,-1.10616,-11.0846,35.7352,21.2154,37.4808
3.25333,2.36791,5.11725,5.30214,-1.82777,-11.2118,35.6932,20.8814,37.4526
2.90409,2.26498,5.25807,5.24755,-1.81706,-10.9123,35.8894,20.635,37.1629
3.10073,2.43436,5.1119,5.89842,-1.89757,-10.5988,36.3179,21.0882,37.3393
3.17203,2.28051,5.10531,5.66829,-2.02332,-10.3116,36.4016,21.0945,37.2419
3.00556,2.6118,4.98833,5.67901,-2.35976,-10.1602,36.7524,20.8906,37.3462
2.85221,2.62796,4.80552,6.02302,-2.70315,-10.0744,36.479,21.1577,37.3571
2.59596,2.53165,4.77932,6.2771,-2.81982,-10.078,36.8312,21.0598,37.439
2.71702,2.45975,4.84812,5.97732,-3.14699,-10.0798,36.8719,21.1732,37.7911
2.96065,2.49479,5.18843,5.41434,-3.30732,-10.2604,37.3062,21.0433,37.6595
2.9947,2.26328,4.97786,5.41394,-3.30321,-10.3702,37.1081,20.793,37.6911
3.24679,2.32769,4.95489,5.30659,-3.65529,-10.555,37.3407,20.5857,37.9799
3.35442,2.66676,5.17277,5.14782,-3.70424,-10.7723,37.4788,20.9608,38.0982
3.24303,2.09158,5.48992,5.16518,-4.10979,-11.2405,37.317,20.7742,38.2038
3.40908,1.95822,5.00552,5.23719,-3.83932,-11.2575,37.3232,20.7282,37.7794
3.8889,1.80209,4.86593,5.6445,-3.61234,-11.1703,37.3822,20.3151,38.0455
3.96122,1.84231,4.69771,5.49905,-3.78935,-11.0302,37.784,20.3195,38.0631
3.98052,2.03298,4.7295,5.31583,-3.57348,-11.0374,37.7098,20.0318,37.9802
3.8865,2.14303,4.79111,5.18538,-3.74398,-10.4859,37.6354,19.9718,37.8083
3.86503,1.90353,4.98117,5.17576,-4.19814,-10.4764,37.7692,20.313,38.0364
4.12031,2.0704,5.11807,5.87123,-4.54736,-10.647,37.7101,20.5206,37.6884
4.05424,2.13649,5.17973,5.38742,-4.6836,-10.7374,37.9344,20.1799,38.0602
4.14114,2.27338,5.29121,5.18187,-4.69059,-11.0248,38.0603,20.0812,38.1597
4.49424,2.19285,5.07228,5.21468,-4.47001,-11.0171,38.3314,20.4016,38.1271
4.72605,2.18369,5.01183,4.99551,-4.62592,-11.1233,38.3598,20.6053,38.0254
4.86707,1.93256,5.40932,4.85053,-4.15722,-10.5137,38.2922,20.7279,38.3451
4.90227,1.87802,5.3737,4.62427,-4.5487,-10.6478,38.1548,20.4279,38.5428
4.7937,1.97815,5.56763,5.27783,-4.65971,-10.2017,38.1559,20.0257,38.5709
5.05646,1.50068,5.46919,5.4779,-4.87882,-9.93377,38.7138,19.9314,38.8627
5.13767,1.11244,5.16348,5.4599,-5.25798,-9.82771,38.7043,19.9741,38.8746
5.11008,1.23071,5.38511,5.54767,-5.35753,-10.2207,38.8026,19.6642,38.8142
4.89115,1.45342,4.87419,5.6113,-5.14569,-10.3658,38.5417,19.9142,38.6794
4.94358,1.40029,4.82991,5.49096,-5.13596,-10.5674,38.4891,19.7984,38.7484
5.29911,1.58556,4.90034,5.89761,-5.31107,-10.2485,38.5672,19.7209,39.0165
5.21212,1.83489,4.8064,6.12747,-4.7205,-9.7274,38.2133,19.8177,38.7994
5.4639,2.02915,5.05507,5.85347,-4.62261,-9.57868,38.0411,20.3853,39.1423
5.69733,2.25866,5.12513,5.93351,-4.14352,-9.26125,38.0441,20.7717,39.5704
5.35418,2.38784,5.18707,5.78235,-3.86409,-9.45907,37.9598,20.3215,39.4246
5.33044,2.46591,5.18497,5.83769,-4.45531,-9.43393,37.8565,20.1072,39.7686
5.54062,2.43494,4.83815,5.76876,-4.50069,-9.46112,37.7122,19.9958,39.7907
5.65051,2.41143,4.70775,4.92745,-4.62351,-9.1977,37.7792,19.8668,40.0029
5.6298,2.64489,4.82851,5.46108,-4.63017,-9.41661,38.0132,20.1277,39.9979
5.88264,2.70793,4.87933,5.51526,-4.91015,-9.47334,37.939,20.2627,39.8458
6.16,2.47459,4.60054,5.80902,-4.66592,-9.22186,38.2538,20.0368,39.9984
5.80442,2.49337,4.45356,5.90273,-4.87115,-9.08864,38.3312,20.2528,39.775
5.96506,2.40839,4.17437,5.78377,-5.33985,-9.77732,38.5134,20.6256,40.009
5.93388,2.53308,4.41973,5.60497,-4.84216,-9.96365,38.6469,20.8711,40.0625
5.89837,2.4314,4.38604,5.14886,-4.53664,-9.65965,38.6554,20.9383,40.2069
6.14552,2.21923,4.41994,4.76436,-4.50558,-9.36583,38.4351,20.7767,40.5232
6.44065,2.21657,4.72463,4.3038,-4.28373,-8.77052,38.4047,20.7793,40.6392
6.4364,2.1406,4.50874,3.85386,-4.83285,-8.75055,38.3365,20.9516,40.7087
6.02632,2.1744,4.58626,4.04234,-5.04948,-8.8847,38.2122,21.1217,40.8147
6.1376,2.49102,4.34617,3.9824,-4.8613,-8.9968,38.3957,21.6041,40.9691
6.27254,2.40447,4.28666,3.98616,-5.15221,-8.60274,38.6701,21.785,40.8583
5.86956,2.52866,4.57937,3.99641,-5.11331,-8.72728,38.5678,21.7545,40.8921
5.7191,2.54807,4.39983,3.37463,-5.3499,-9.17515,38.6708,21.7604,40.7297
5.86649,2.3358,4.01663,3.33358,-5.32036,-8.82921,38.5184,21.5981,40.7465
5.6691,2.45731,3.7924,3.45454,-5.59088,-9.02388,38.6838,21.5647,41.1563
5.70723,2.48163,3.63386,3.16509,-5.25601,-8.99585,38.6197,21.5438,40.9633
5.45041,2.16617,3.44993,3.90863,-5.25076,-9.10684,38.6285,21.3362,40.9569
5.41833,2.34866,3.08686,3.63672,-5.0674,-9.04558,38.6849,21.3842,41.2514
5.19631,2.32224,3.02182,3.14866,-5.18263,-8.69378,39.2062,21.313,41.2576
5.31595,1.8936,3.11404,2.93221,-5.00057,-9.13815,39.3538,21.2087,41.3609
4.84548,1.94805,3.20341,2.75216,-5.14262,-9.01476,39.5136,21.1828,41.6964
4.99885,2.00483,3.23729,2.66188,-4.94114,-9.11401,39.5976,21.4502,41.693
4.98958,1.93408,3.21798,2.42666,-5.06456,-8.8783,39.8868,21.3556,41.6616
5.203,1.99587,3.02911,2.59489,-5.02999,-8.50893,40.1863,21.2592,41.6894
5.37862,1.85693,2.79572,2.40187,-5.37643,-8.67698,40.6348,21.2933,41.6252
5.18499,1.91661,2.64468,2.20919,-5.47268,-8.1422,40.7571,21.3765,42.0424
4.95115,1.99134,2.51725,2.79897,-5.4993,-7.82907,40.4408,21.4589,42.2193
5.17221,1.97023,2.45356,2.66875,-5.28596,-7.75208,40.8652,21.5168,42.0731
5.43904,1.8876,2.52844,2.66813,-5.31864,-7.59425,41.1198,21.5646,41.7821
5.27636,2.0098,2.78804,2.91519,-5.61674,-7.73514,41.1185,21.3909,42.0957
5.23862,2.16983,2.33192,2.53239,-5.63025,-7.75803,41.4013,21.6061,42.0188
5.39611,2.11428,2.42166,2.47483,-5.57852,-8.15488,41.3379,21.3779,42.3124
5.48775,1.95837,2.35151,2.70246,-5.48599,-8.46882,40.8242,21.6178,41.9863
5.1328,2.05666,2.52163,2.28664,-5.63275,-8.69918,40.4848,21.8802,41.978
5.04366,1.8299,2.34142,2.17999,-6.17214,-8.71126,40.6168,22.1303,41.8391
4.78164,1.7161,2.27728,2.54184,-6.23376,-9.00916,40.3357,22.0673,41.7367
4.96342,1.59905,2.31018,2.64497,-6.53502,-8.75436,40.4606,22.2482,42.0265
4.96176,1.4711,2.42071,2.38388,-6.26822,-8.94024,40.5603,22.2281,42.0023
4.83057,1.57736,2.13883,1.66954,-6.50574,-9.04851,40.3535,22.2465,42.2085
4.96886,1.33396,1.974,1.55175,-6.42519,-9.15846,40.3718,21.9894,41.9994
5.51815,1.27143,1.96163,1.39541,-6.76523,-9.5185,40.6419,22.2853,42.1365
5.83228,1.11224,2.08203,1.8707,-6.699,-9.62925,40.6051,22.5202,42.4625
6.05167,0.870614,2.20044,1.95431,-6.64713,-9.34756,40.4369,22.5193,42.5754
5.90211,0.890838,2.387,1.59851,-6.46963,-9.27162,40.912,22.3308,42.3946
6.00124,0.964161,2.40114,1.32395,-6.306,-8.96635,41.0526,22.5201,42.4473
5.90172,0.989403,2.32419,0.85725,-5.60773,-9.11308,41.0292,22.484,42.5864
5.85745,0.853383,2.24755,1.26852,-5.494,-8.29403,40.6983,22.5917,42.8043
5.65891,1.1081,2.1157,1.02703,-5.30612,-7.95092,40.5774,22.8748,42.8925
5.53789,1.19708,2.21017,0.29967,-5.29293,-7.94451,40.4223,23.1719,42.6629
5.44683,1.10492,2.32486,0.873603,-5.24235,-7.71063,40.6432,23.4209,43.043
5.62249,0.947675,2.62787,0.507201,-5.85622,-7.58633,40.1715,23.8675,42.8412
5.69957,0.987583,2.38432,1.13472,-5.85819,-7.56782,40.2903,23.5798,43.1741
5.78374,0.868208,2.58798,1.45137,-5.76858,-7.58933,40.3932,23.3781,43.2436
5.61174,0.902624,2.53045,1.54993,-5.67458,-8.00063,40.4354,22.9062,43.1553
5.84146,1.20287,2.54119,1.93888,-5.76235,-8.01636,40.5469,23.0513,43.553
5.97477,0.678267,2.71053,1.89755,-5.65984,-8.29279,40.4045,22.7482,43.2336
6.15581,0.41551,2.39509,2.35995,-5.49701,-7.88763,40.3736,23.0707,42.9631
5.85598,0.295544,2.32822,2.65957,-5.04902,-7.70119,40.5118,22.9978,42.7788
5.47152,0.0990946,2.08088,2.74021,-5.14806,-8.18431,40.5687,22.8376,42.6852
5.70687,0.158044,2.12109,3.40479,-4.95995,-8.45181,40.431,23.169,42.88
5.84287,-0.165801,2.3609,3.3778,-5.10217,-8.19676,40.6437,23.1208,43.1057
5.63194,-0.312629,2.20522,3.14511,-5.10494,-8.28757,40.6692,23.3869,43.2774
5.39345,-0.531178,2.18543,3.05232,-5.27135,-8.821,40.6108,23.3485,43.2284
5.37829,-0.864897,2.26738,3.14773,-4.88297,-9.21507,40.316,23.2119,43.1806
5.56984,-0.80564,2.02961,3.33438,-4.91856,-9.33412,40.6061,23.3923,43.0502
5.65579,-1.15006,2.15473,3.38878,-5.32964,-9.36014,40.454,23.3761,43.3103
5.69418,-1.42825,2.09645,3.54317,-5.30717,-9.26952,40.7634,23.4121,43.1595
5.9198,-1.66345,1.78145,3.0608,-5.53321,-8.95875,40.6306,23.8013,43.2127
5.98261,-1.57504,1.55733,2.79834,-5.02485,-9.5281,40.6766,24.1069,43.1366
6.19066,-1.43076,1.18208,2.78477,-4.8745,-9.731,40.9571,24.6999,43.3199
5.93119,-1.40537,1.2408,2.86185,-5.42637,-9.39131,41.0463,24.8783,43.5724
5.91792,-1.34868,1.4001,2.65791,-5.45727,-9.23131,41.2052,25.1371,43.4723
5.89207,-0.891805,1.51854,2.72437,-5.34481,-9.51834,41.3433,25.1539,43.6466
6.24766,-0.993785,1.31503,2.66292,-4.88001,-9.84237,40.971,25.2277,43.4747
6.54401,-1.10263,1.07718,3.06852,-4.49101,-9.75934,40.9378,25.4055,43.5102
6.54136,-0.759348,1.3724,2.89067,-4.33095,-10.2092,40.9188,25.2602,43.6574
6.65653,-0.698923,1.22993,2.89887,-4.66917,-10.0052,40.9389,25.2939,43.7127
6.8186,-0.804874,1.1853,3.20694,-4.73096,-9.55068,40.7017,25.1381,44.167
6.82458,-1.07688,1.33432,3.07639,-4.46388,-9.42629,40.8924,25.2435,44.0343
6.48171,-0.984713,1.39513,3.0431,-4.94647,-9.07883,40.8798,25.0031,43.9369
6.38154,-0.943229,1.3114,2.78556,-5.04672,-8.6919,41.0621,24.8978,43.7959
6.08404,-0.779057,1.60976,2.59747,-4.94318,-8.995,41.067,24.9842,43.6896
6.01158,-0.693355,1.08175,3.08255,-5.12046,-8.68836,41.0565,25.0489,43.3991
5.89374,-0.668482,1.31157,2.51277,-4.77188,-8.91288,41.0794,24.7401,43.2479
5.79951,-0.739296,1.26038,2.41003,-5.16228,-8.43879,41.0007,24.6945,43.0685
5.78984,-0.782787,0.966542,2.26782,-4.90765,-8.90154,41.3746,24.7674,43.2446
5.98075,-0.593551,0.807902,1.89243,-4.81265,-9.2122,41.4633,25.0061,43.5981
5.91967,-0.545925,0.676857,1.80336,-5.33184,-8.94843,41.5797,24.8898,43.7614
6.25815,-0.403786,0.542573,1.83188,-5.41832,-9.13415,41.6007,24.6081,43.7889
6.04635,-0.235304,0.399308,2.41377,-5.44345,-9.11286,41.5439,24.4391,43.6973
5.84278,-0.497993,0.257162,2.41571,-5.65364,-9.12885,41.6345,24.5763,43.3935
5.48385,-0.390516,0.47675,2.70505,-5.46989,-9.10526,41.7886,24.8931,43.69
5.34055,-0.270432,0.498789,2.58369,-5.04491,-9.28788,42.0846,24.8054,43.5441
5.50692,-0.329314,0.463711,2.60528,-4.82185,-9.29027,41.5436,24.8451,43.3598
5.76323,-0.751992,0.366998,2.53408,-5.279,-9.05523,41.3614,24.8937,43.2882
5.53949,-0.522439,0.418839,2.60432,-5.38247,-8.79057,41.3176,24.6726,43.1507
5.3097,-0.563105,0.338454,2.62181,-5.41013,-8.85614,41.4934,24.4177,42.9797
5.25461,-0.271441,0.43682,3.00616,-5.67563,-8.96876,41.5849,24.5137,43.0871
5.05812,0.0660279,0.286337,3.32704,-5.74838,-8.69671,41.8628,24.5818,43.5901
5.2267,0.0575747,0.485394,3.58609,-6.15264,-8.91122,42.1999,24.5887,43.7499
5.63467,-0.183429,0.422741,3.78327,-6.33346,-9.07628,42.2716,24.7137,43.7607
5.70523,0.175906,0.582365,3.70103,-6.19479,-8.83841,42.303,24.7905,44.0634
6.06542,0.221121,0.028294,4.00802,-6.22776,-8.58597,42.1529,24.8472,43.7883
6.17476,0.621221,-0.255775,4.18329,-6.2295,-8.3337,42.1714,24.8904,43.7131
6.42166,0.464849,-0.0252193,4.49023,-6.05453,-8.72287,42.3497,24.8193,43.6645
5.93863,0.776645,-0.15229,4.27241,-6.45656,-8.6852,42.7065,24.6827,43.7176
5.6807,0.870243,-0.194204,4.4123,-6.44195,-8.48758,42.6742,24.7388,43.8419
5.70944,0.699712,-0.321423,5.01219,-6.33542,-8.53788,42.5742,24.5519,43.5893
5.87171,0.868381,-0.518001,5.56662,-6.47398,-8.47888,42.6518,24.2751,43.7005
5.7945,0.907012,-0.669865,5.86164,-6.27268,-8.35698,43.0431,24.4276,43.6372
5.8562,0.875355,-0.817014,6.40113,-6.24085,-8.65414,43.2626,24.2492,43.6992
6.06586,0.739113,-0.685607,6.21424,-6.63605,-8.75414,43.4866,24.4871,43.8431
6.22711,0.983935,-0.601952,6.20488,-6.34523,-8.87133,43.7169,24.2122,43.9731
6.14197,0.694833,-0.564561,6.19612,-6.86968,-9.30436,43.7267,23.7394,44.0963
6.5246,0.595798,-0.453153,6.43196,-7.031,-9.6144,43.6983,23.7548,43.8852
6.65806,0.502151,-0.440516,6.55025,-7.32511,-9.87765,43.8374,23.9499,43.9301
6.6214,0.739855,-0.559931,6.55057,-7.01651,-9.82795,43.7088,23.6114,43.656
6.47901,0.637965,-0.860387,6.40088,-6.89855,-9.64093,43.7012,23.8813,43.7628
6.4273,0.56542,-1.01092,6.21349,-6.76795,-9.7739,43.9254,23.5596,43.5624
6.60692,0.513379,-1.021,5.83358,-6.94233,-9.65077,44.415,23.3148,43.8081
6.34063,0.409144,-0.981751,5.56977,-6.61733,-9.82176,44.3352,23.4579,43.9986
6.21886,0.432677,-0.86621,5.07748,-6.61077,-9.91127,44.6145,23.5451,44.3278
6.20451,0.357848,-0.550111,5.10759,-6.87778,-9.78843,44.4735,23.2159,44.3261
6.44102,0.440219,-0.366153,5.60158,-6.61223,-9.75043,44.3565,23.124,44.5786
6.51464,0.291115,-0.306836,5.47632,-6.76131,-9.77728,44.4043,22.9787,45.1431
6.80359,0.133922,-0.340179,5.37889,-7.01625,-9.73658,44.5612,22.8594,45.1662
6.89328,0.00104872,-0.57543,5.45277,-6.57261,-10.0974,44.7294,23.1898,44.9528
6.88949,0.106636,-0.598558,5.43005,-6.13642,-10.8773,44.4907,23.0339,45.0149
6.8148,0.144548,-0.923036,5.3498,-6.79517,-10.1139,44.0998,22.6584,44.8946
6.92996,0.281918,-0.956729,5.2909,-6.93352,-10.5391,43.9175,22.5933,45.1657
6.86308,-0.204805,-0.923361,5.61125,-6.91513,-10.4355,43.8557,22.4151,45.2268
6.74331,-0.607843,-0.925361,5.62228,-6.82544,-10.2503,44.2106,22.3353,45.34
7.01882,-0.99143,-1.19473,5.59161,-7.17573,-10.5799,44.3473,22.1159,45.4278
6.89261,-1.03965,-1.08486,5.32928,-7.23447,-10.8407,44.5465,21.9407,45.5397
6.60666,-0.858508,-0.928752,5.555,-7.08369,-10.9923,44.6125,21.6878,45.9336
6.7858,-1.09196,-0.969305,5.51956,-7.0722,-10.8304,44.6597,21.6377,45.9701
6.93183,-1.01213,-0.875395,5.66776,-7.13826,-10.6656,44.971,21.9322,45.9147
7.07857,-1.17922,-0.568221,5.56342,-6.97845,-10.9327,44.7696,22.1969,45.813
6.75895,-1.42441,-0.614551,5.33315,-6.94256,-10.6608,44.7541,22.351,46.1656
6.84823,-1.47097,-0.664795,4.94176,-6.75069,-10.1426,44.6078,22.2616,46.2297
6.96389,-1.78409,-0.667699,4.92645,-6.39303,-9.76766,44.8472,22.6723,46.322
6.95651,-1.79764,-0.819314,4.94615,-6.31575,-9.95874,44.6821,22.6763,46.5526
7.114,-1.97155,-0.682702,5.00818,-6.35491,-10.0857,44.5309,22.6149,46.6581
7.32475,-2.17523,-0.952855,4.96971,-6.13481,-10.159,44.5035,22.6609,46.7333
7.3879,-2.1496,-0.836013,5.46409,-5.94257,-9.97319,44.3488,22.4965,46.7221
7.19534,-1.94235,-0.605233,6.13674,-5.99277,-10.1967,44.4366,22.5655,46.4148
7.02914,-1.89057,-0.509972,6.02154,-6.14633,-10.2158,44.7632,22.6056,46.5153
7.13884,-1.51161,-0.752424,5.88365,-5.76355,-9.93634,44.7817,22.6677,46.449
7.41709,-1.52532,-0.723166,5.99624,-5.39487,-10.2758,44.6695,22.6129,46.4179
7.56724,-1.49522,-0.703334,6.03588,-5.04585,-10.3397,44.431,22.5029,46.3716
7.33092,-1.18698,-0.578034,6.32488,-5.27017,-10.1292,44.5285,22.3579,46.3824
7.47554,-1.24723,-0.848215,6.0637,-5.34175,-10.4069,44.8844,22.4881,46.4013
7.12768,-1.2328,-0.90455,6.21923,-5.08589,-9.98507,44.7965,22.3664,46.5211
7.06597,-1.12103,-0.999269,6.48182,-5.11458,-10.1681,45.2003,22.4818,46.6493
6.87056,-1.22873,-0.866573,6.41961,-4.86153,-9.82504,45.3638,22.4473,46.2919
6.75407,-1.40619,-0.851605,6.72329,-5.16997,-9.74558,45.5963,22.431,46.0798
6.932,-1.689,-1.19312,6.52818,-5.19068,-9.7763,45.8455,22.3884,46.0561
6.72681,-2.07741,-1.11756,6.87511,-5.42814,-10.1319,46.0806,22.4945,46.211
6.31451,-2.1068,-0.920256,7.21736,-5.29041,-10.0705,45.9888,22.8025,46.1817
6.01856,-2.49191,-0.635885,6.8096,-5.34962,-10.3459,46.5342,22.6065,46.4933
6.18423,-3.06175,-0.964233,7.06765,-5.7412,-10.1791,46.7122,22,46.1016
6.3751,-3.03319,-0.787673,6.3863,-5.55719,-10.0197,47.0518,21.6537,46.1725
6.44009,-3.26929,-0.813737,6.51769,-5.79991,-10.2027,47.0442,21.759,46.0063
6.68535,-3.40836,-0.852174,6.39747,-5.55339,-10.6334,47.6822,21.7889,46.0315
6.6304,-3.47682,-0.532817,6.45329,-6.07237,-10.7578,47.4412,21.9863,46.4776
6.50697,-3.37219,-0.603945,6.20343,-6.48718,-11.124,47.6567,21.9872,46.8985
6.30997,-3.31337,-0.671814,6.12426,-6.59402,-11.1701,47.5702,21.9822,46.8199
6.36465,-3.37022,-0.514423,6.74102,-6.62446,-10.9449,47.3801,21.9799,46.6404
6.43086,-3.13861,-0.559858,6.61244,-6.85445,-10.9968,47.4747,22.1358,46.6499
6.44421,-3.26256,-0.370277,7.07508,-6.94478,-10.9249,47.2493,22.2585,46.6951
6.63656,-3.28039,-0.643619,7.08028,-6.74555,-10.8429,47.4336,22.4494,46.7776
6.33392,-3.2816,-0.619467,7.08818,-6.72947,-10.7258,47.3739,22.0822,47.0058
6.34551,-3.41423,-0.711594,6.66437,-6.94754,-10.8933,47.5022,21.9477,46.9411
6.23092,-3.30608,-0.744722,6.23445,-7.56052,-10.8697,47.6637,22.2571,46.8613
6.09413,-3.38385,-0.718611,6.58705,-7.7671,-10.8913,47.7407,22.3365,46.8739
6.174,-3.2832,-0.712719,6.44569,-8.36403,-11.2981,47.4972,22.0747,47.0309
5.88266,-3.09809,-0.896316,6.48719,-8.0466,-11.0694,47.3518,22.1332,47.1693
5.99982,-3.36979,-0.385769,6.53668,-7.79912,-11.1417,46.9094,22.1219,47.3243
6.02057,-3.36506,-0.168708,6.20684,-7.73988,-11.0868,47.0471,22.1934,47.3096
6.00966,-3.501,-0.695763,6.13231,-8.03272,-11.0127,47.2728,22.2533,47.2876
5.95404,-3.75363,-0.508164,6.06402,-7.98069,-10.9704,47.3145,22.4391,47.3588
5.9623,-3.51547,-0.37095,6.00934,-8.01724,-10.9218,47.4347,22.1812,47.1402
5.73079,-3.67206,-0.562438,6.07186,-7.56141,-10.9499,47.361,22.0404,46.9773
5.49713,-3.89175,-0.761414,5.73782,-7.41949,-10.8138,47.4465,21.8035,47.383
4.9658,-3.89838,-0.486775,5.91199,-7.49182,-10.7949,47.378,21.6119,47.4086
4.90352,-4.07358,-0.624538,5.6571,-7.48861,-10.6343,47.2733,21.5181,47.6506
4.84752,-3.80113,-0.753132,6.3731,-7.45513,-10.6918,47.1222,21.4449,47.7047
4.85773,-4.04403,-0.599334,6.3413,-7.98709,-10.7559,47.4913,21.2953,48.0805
4.99422,-4.20877,-0.937521,6.45043,-7.96804,-10.7946,47.8578,21.0179,48.0147
