UTC Timestamp,Latitude,Longitude,Heading
1542356929.245237823,39.7918803806359,116.498869497882,-151.780364990234
1542356929.293266297,39.79188026584,116.498869080339,-151.83154296875
1542356929.341390269,39.7918801732995,116.498868514692,-151.858673095703
1542356929.384169923,39.7918800872488,116.498867716442,-151.8798828125
1542356929.432231515,39.7918800463701,116.498866986384,-151.880340576172
1542356929.475024632,39.7918797944206,116.498866573381,-151.863616943359
1542356929.523054430,39.7918793352724,116.498866278516,-151.880035400391
1542356929.565842519,39.7918798145055,116.498868527315,-151.778259277344
1542356929.613884113,39.7918796681188,116.498868198062,-151.783203125
1542356929.662033203,39.7918792268362,116.498867546877,-151.769165039062
1542356929.704798543,39.7918793618968,116.498867706332,-151.789916992188
1542356929.752864843,39.7918793388687,116.498867775182,-151.802276611328
1542356929.795641222,39.7918790568854,116.498867770119,-151.805389404297
1542356929.843661418,39.7918787606997,116.498867810488,-151.811645507812
1542356929.891784303,39.7918788737294,116.498867616734,-151.834259033203
1542356929.934655243,39.7918790491235,116.498867475847,-151.842651367188
1542356929.982604176,39.7918788904636,116.498867388792,-151.837585449219
1542356930.025440510,39.7918786884996,116.498867434866,-151.811737060547
1542356930.073470409,39.7918775292609,116.498864748902,-151.672637939453
1542356930.121652593,39.791877888601,116.498864979622,-151.644500732422
1542356930.164356716,39.7918774028811,116.498863796763,-151.783233642578
1542356930.212411164,39.7918774399367,116.49886383275,-151.792419433594
1542356930.255213005,39.7918770674361,116.498862294824,-151.767791748047
1542356930.303266597,39.7918770822911,116.498862308019,-151.791290283203
1542356930.351388673,39.7918772425509,116.498862518818,-151.800231933594
1542356930.394149094,39.7918772863278,116.498862702396,-151.796783447266
1542356930.442225066,39.7918773686851,116.498862856373,-151.793762207031
1542356930.484996677,39.7918774525583,116.498862819322,-151.810607910156
1542356930.533069132,39.7918775358038,116.498862946913,-151.844604492188
1542356930.581166704,39.7918759532785,116.498859912303,-151.797882080078
1542356930.623974341,39.7918759905082,116.498859965196,-151.807891845703
1542356930.671984837,39.7918759978828,116.498859984602,-151.800506591797
