x,y,z,vx,vy,vz,phi,theta,psi
5.48527,0.65801,0.622566,7.22703,-1.29058,0.578984,23.646,12.9346,28.4868
5.52141,0.651557,0.625461,7.25398,-1.29959,0.574023,23.7223,12.9533,28.5579
5.49064,1.69447,1.21704,7.17502,0.379782,1.52285,23.7195,13.0976,29.3773
5.52652,1.69637,1.22465,7.20273,0.375912,1.51965,23.7822,13.132,29.4479
5.56253,1.69825,1.23225,7.22804,0.372456,1.51777,23.8587,13.1658,29.5279
5.59867,1.70012,1.23984,7.25503,0.368506,1.5169,23.9281,13.1983,29.5996
5.63495,1.70196,1.24742,7.28338,0.3647,1.51322,23.996,13.2221,29.6799
5.67136,1.70378,1.25499,7.31106,0.361068,1.51069,24.077,13.2622,29.7511
5.70792,1.70559,1.26254,7.33701,0.356229,1.50783,24.1442,13.2856,29.8323
5.7446,1.70737,1.27008,7.36316,0.351867,1.5056,24.2168,13.3059,29.9065
5.78142,1.70913,1.27761,7.39146,0.347497,1.50327,24.2834,13.3304,29.9767
5.81838,1.71087,1.28513,7.41681,0.34365,1.50067,24.3638,13.354,30.0535
5.85546,1.71258,1.29263,7.44573,0.339634,1.49951,24.4344,13.3784,30.1351
5.89269,1.71428,1.30013,7.47186,0.336339,1.49639,24.5101,13.4088,30.2054
6.47279,1.86613,1.43124,8.38858,0.542002,1.68335,29.6018,13.3811,29.1201
6.51474,1.86884,1.43965,8.41936,0.532809,1.68148,29.6767,13.3983,29.2021
6.55683,1.87151,1.44806,8.45054,0.525502,1.67824,29.7496,13.4181,29.2906
6.59909,1.87413,1.45645,8.47976,0.517334,1.67422,29.8189,13.4403,29.3586
6.64149,1.87672,1.46482,8.51196,0.508477,1.67252,29.8958,13.4642,29.4382
6.68405,1.87926,1.47318,8.54466,0.500753,1.67032,29.9676,13.479,29.509
6.72678,1.88177,1.48154,8.57696,0.491162,1.66791,30.0396,13.4899,29.5827
6.76966,1.88422,1.48988,8.6076,0.484546,1.66338,30.1034,13.5113,29.6672
6.8127,1.88664,1.49819,8.63804,0.47541,1.66099,30.1764,13.5382,29.748
6.85589,1.88902,1.5065,8.66957,0.469028,1.65653,30.2557,13.5592,29.8174
6.89924,1.89137,1.51478,8.70268,0.461238,1.6543,30.3222,13.5794,29.8939
6.94276,1.89367,1.52305,8.73477,0.453856,1.64961,30.3906,13.6055,29.9724
6.57433,1.90038,1.29553,8.09362,0.50135,1.27781,21.7536,17.854,25.9882
6.61479,1.90288,1.30192,8.1231,0.500969,1.27386,21.8283,17.8713,26.065
6.65541,1.90539,1.30829,8.15237,0.500144,1.27058,21.8956,17.9052,26.1285
6.69617,1.90789,1.31464,8.18281,0.497863,1.2671,21.9646,17.9393,26.1965
6.73708,1.91038,1.32098,8.21257,0.495392,1.26319,22.0376,17.971,26.2674
6.77815,1.91286,1.3273,8.24237,0.49562,1.25883,22.1117,17.9944,26.3375
6.81936,1.91534,1.33359,8.27216,0.494734,1.25283,22.1883,18.0306,26.4137
6.86072,1.91781,1.33986,8.30182,0.493504,1.24831,22.2633,18.0647,26.4716
6.90223,1.92028,1.3461,8.33296,0.493082,1.24495,22.3476,18.0983,26.5396
6.9439,1.92274,1.35232,8.36272,0.492245,1.24108,22.4246,18.1326,26.6178
6.98571,1.9252,1.35853,8.39054,0.490906,1.23609,22.4971,18.1594,26.6888
7.02766,1.92766,1.36471,8.42018,0.489389,1.23103,22.5777,18.1936,26.768
7.25552,1.71575,1.12256,8.75671,0.120259,0.818241,26.2461,18.0207,27.6224
7.29931,1.71635,1.12665,8.78955,0.1155,0.813451,26.3288,18.0499,27.7035
7.34326,1.71693,1.13072,8.82202,0.110882,0.808001,26.4087,18.0836,27.7802
7.38737,1.71748,1.13476,8.85523,0.106257,0.80067,26.4903,18.1151,27.8628
7.43165,1.71802,1.13876,8.88827,0.100712,0.793437,26.5572,18.1364,27.9236
7.47609,1.71852,1.14273,8.91963,0.0958344,0.78814,26.6407,18.1614,28.0026
7.52069,1.719,1.14667,8.95316,0.0906841,0.783213,26.7047,18.1822,28.0713
7.56546,1.71945,1.15059,8.98507,0.0838874,0.775602,26.7785,18.2164,28.1406
7.61038,1.71987,1.15446,9.01822,0.0796319,0.768458,26.8645,18.2407,28.2216
7.65547,1.72027,1.15831,9.05083,0.0742802,0.762142,26.9407,18.2663,28.3016
7.70073,1.72064,1.16212,9.08284,0.067616,0.756588,27.013,18.2853,28.3756
7.74614,1.72098,1.1659,9.1164,0.0626472,0.749143,27.0907,18.3034,28.4407
8.25368,2.67554,1.14596,9.87647,1.61618,0.724709,26.0958,14.6197,31.0896
8.30306,2.68362,1.14958,9.90966,1.616,0.718157,26.1564,14.6456,31.1626
8.35261,2.6917,1.15317,9.94165,1.61665,0.712126,26.2276,14.6735,31.2411
8.40232,2.69979,1.15673,9.97444,1.61586,0.706669,26.3015,14.7,31.3121
8.4522,2.70787,1.16027,10.0054,1.61734,0.701884,26.3759,14.7219,31.3812
8.50222,2.71595,1.16378,10.0365,1.6167,0.697627,26.4544,14.7411,31.4518
8.5524,2.72404,1.16727,10.0686,1.61645,0.6924,26.5321,14.7769,31.5312
8.60275,2.73212,1.17073,10.1005,1.6175,0.688327,26.6099,14.7993,31.6044
8.65325,2.74021,1.17417,10.1315,1.61664,0.683581,26.6752,14.8226,31.6791
8.70391,2.74829,1.17759,10.1629,1.61517,0.677732,26.7393,14.8468,31.7552
8.75472,2.75637,1.18098,10.1944,1.61408,0.674164,26.8031,14.8683,31.8288
8.80569,2.76444,1.18435,10.2279,1.61375,0.669234,26.8887,14.8878,31.9061
8.6909,2.90398,1.38576,10.0023,1.82254,0.9792,28.0243,16.3215,31.2327
8.74092,2.91309,1.39066,10.0347,1.82331,0.974711,28.0983,16.3444,31.2989
8.79109,2.92221,1.39553,10.0672,1.82144,0.970454,28.1663,16.3708,31.3869
8.84143,2.93132,1.40039,10.1001,1.82104,0.964348,28.2422,16.3816,31.471
8.89193,2.94042,1.40521,10.1322,1.82155,0.956964,28.3155,16.4017,31.5502
8.94259,2.94953,1.40999,10.1636,1.8199,0.952095,28.3911,16.4106,31.6254
8.99341,2.95863,1.41475,10.1966,1.81815,0.947679,28.4562,16.4388,31.689
9.04439,2.96772,1.41949,10.2307,1.81676,0.942036,28.5304,16.4485,31.7695
9.09554,2.97681,1.4242,10.2642,1.81572,0.936215,28.6003,16.4685,31.8372
9.14686,2.98589,1.42888,10.2949,1.81529,0.92943,28.6702,16.4848,31.8993
9.19834,2.99496,1.43353,10.3266,1.81473,0.923108,28.7419,16.503,31.972
9.24997,3.00404,1.43815,10.36,1.81453,0.917399,28.816,16.5277,32.0522
8.01047,3.21096,1.79881,8.28509,2.15249,1.50206,25.8912,16.4142,33.7896
8.05189,3.22172,1.80632,8.30992,2.1559,1.49992,25.964,16.4348,33.8667
8.09344,3.2325,1.81382,8.33595,2.15742,1.49766,26.0328,16.4623,33.9304
8.13512,3.24329,1.82131,8.36244,2.16012,1.49688,26.1059,16.4838,34.0072
8.17693,3.25409,1.82879,8.38837,2.16146,1.49452,26.1797,16.5018,34.0659
8.21887,3.26489,1.83627,8.41466,2.16489,1.49207,26.2506,16.5266,34.1335
8.26095,3.27572,1.84373,8.43964,2.16806,1.48924,26.3196,16.5558,34.2049
8.30315,3.28656,1.85117,8.4655,2.16959,1.48641,26.3859,16.5829,34.2721
8.34547,3.29741,1.8586,8.49139,2.17148,1.48306,26.4578,16.6079,34.3418
8.38793,3.30826,1.86602,8.51761,2.17388,1.48008,26.5386,16.6334,34.4129
8.43052,3.31913,1.87342,8.54281,2.17595,1.47778,26.6107,16.6529,34.4866
8.47323,3.33001,1.88081,8.57003,2.17911,1.47594,26.6751,16.6744,34.5662
6.47756,3.87279,1.94449,5.27006,3.02177,1.57231,27.2343,15.3015,34.0584
6.50391,3.8879,1.95235,5.28624,3.02286,1.56783,27.3059,15.3168,34.1285
6.53034,3.90301,1.96019,5.30131,3.02673,1.56705,27.3776,15.339,34.2019
6.55685,3.91814,1.96803,5.31763,3.02753,1.56655,27.438,15.3624,34.2731
6.58344,3.93328,1.97586,5.33272,3.02892,1.56528,27.5023,15.3865,34.3507
6.6101,3.94843,1.98369,5.34999,3.02923,1.5644,27.5708,15.4032,34.419
6.63685,3.96357,1.99151,5.36715,3.03161,1.56336,27.6405,15.4189,34.4879
6.66369,3.97873,1.99933,5.3841,3.03449,1.56081,27.709,15.4423,34.5478
6.69061,3.9939,2.00713,5.40059,3.03644,1.55982,27.7747,15.4767,34.6129
6.71762,4.00909,2.01493,5.41761,3.03946,1.55957,27.8472,15.4965,34.6888
6.74471,4.02428,2.02273,5.43476,3.04028,1.55821,27.9074,15.5103,34.7437
6.77188,4.03949,2.03052,5.45024,3.0425,1.55619,27.9856,15.5418,34.8134
6.26851,4.06185,0.908108,4.61641,3.07543,-0.299625,27.9747,20.056,37.8213
6.29159,4.07723,0.90661,4.63319,3.07901,-0.306768,28.0506,20.0718,37.8885
6.31476,4.09262,0.905076,4.64956,3.08375,-0.315179,28.1309,20.0907,37.9561
6.33801,4.10804,0.9035,4.66588,3.08812,-0.321599,28.2,20.1234,38.0287
6.36134,4.12348,0.901893,4.68182,3.09279,-0.329514,28.2736,20.1478,38.0956
6.38475,4.13895,0.900246,4.69895,3.09807,-0.337761,28.3469,20.1637,38.1647
6.40824,4.15444,0.898556,4.71447,3.10216,-0.345216,28.4193,20.1802,38.2378
6.43182,4.16995,0.896831,4.72884,3.1063,-0.349565,28.4952,20.1885,38.3167
6.45546,4.18548,0.895083,4.745,3.11052,-0.355827,28.5614,20.2037,38.3838
6.47919,4.20103,0.893304,4.76142,3.11413,-0.363177,28.6325,20.2267,38.4555
6.50299,4.2166,0.891488,4.77732,3.11743,-0.370765,28.7138,20.2555,38.5338
6.52688,4.23219,0.889634,4.79333,3.12155,-0.377474,28.7902,20.2809,38.6004
7.41422,3.46637,0.191973,6.21472,1.83814,-1.52554,30.1032,18.8789,36.3955
7.4453,3.47556,0.184346,6.23541,1.83789,-1.53728,30.1695,18.8904,36.4638
7.47647,3.48475,0.176659,6.25588,1.83533,-1.54853,30.2378,18.9016,36.5185
7.50775,3.49393,0.168917,6.27745,1.83388,-1.56,30.3073,18.9157,36.5845
7.53914,3.5031,0.161117,6.29632,1.83139,-1.57102,30.3788,18.9271,36.6414
7.57062,3.51226,0.153261,6.31668,1.83121,-1.5799,30.4368,18.9496,36.6972
7.60221,3.52141,0.145362,6.33831,1.83023,-1.58946,30.5031,18.9652,36.7655
7.6339,3.53056,0.137415,6.35934,1.82844,-1.60171,30.5696,18.9807,36.8388
7.6657,3.53971,0.129406,6.38239,1.82647,-1.61265,30.6308,19.0032,36.9071
7.69761,3.54884,0.121343,6.40258,1.82612,-1.62417,30.6992,19.031,36.9788
7.72962,3.55797,0.113222,6.42389,1.82283,-1.63523,30.7678,19.0478,37.0432
7.76174,3.56709,0.105046,6.44437,1.8231,-1.64534,30.8309,19.0684,37.1059
7.81102,3.34082,1.79663,6.50832,1.41039,1.12077,34.1557,17.503,34.6031
7.84356,3.34788,1.80224,6.53199,1.40277,1.11611,34.2205,17.5033,34.6703
7.87622,3.35489,1.80782,6.55354,1.3953,1.11122,34.2905,17.5193,34.7423
7.90899,3.36187,1.81337,6.57542,1.38835,1.10761,34.3552,17.5355,34.8088
7.94187,3.36881,1.81891,6.59787,1.38109,1.10337,34.4163,17.5439,34.8736
7.97486,3.37571,1.82443,6.61982,1.37559,1.10032,34.4873,17.5527,34.9457
8.00796,3.38259,1.82993,6.6421,1.3696,1.09465,34.5407,17.5659,35.0106
8.04117,3.38944,1.8354,6.66427,1.36337,1.0904,34.6068,17.576,35.0788
8.07449,3.39626,1.84085,6.68876,1.35597,1.08636,34.685,17.5923,35.1462
8.10794,3.40304,1.84629,6.71172,1.35034,1.08315,34.7542,17.6004,35.2101
8.1415,3.40979,1.8517,6.73467,1.34343,1.07847,34.8265,17.6233,35.2683
8.17517,3.41651,1.85709,6.75633,1.33668,1.07396,34.8959,17.6435,35.3353
8.0368,3.82576,1.61628,6.50368,2.01492,0.669438,31.9052,21.3892,33.8822
8.06932,3.83583,1.61963,6.52787,2.01428,0.663642,31.9718,21.3971,33.9378
8.10196,3.8459,1.62295,6.54942,2.0124,0.65687,32.0397,21.4098,34.0042
8.13471,3.85596,1.62623,6.57278,2.01079,0.651369,32.1163,21.4181,34.0747
8.16757,3.86602,1.62949,6.59448,2.0109,0.645191,32.1903,21.4327,34.1439
8.20054,3.87607,1.63272,6.61965,2.00896,0.639606,32.2551,21.4411,34.2114
8.23364,3.88612,1.63592,6.64285,2.00745,0.634981,32.3242,21.453,34.2812
8.26685,3.89616,1.63909,6.66628,2.00416,0.629362,32.3937,21.4735,34.349
8.30018,3.90618,1.64224,6.68845,2.00202,0.623664,32.4591,21.4867,34.4188
8.33363,3.91619,1.64536,6.71329,2.00068,0.616655,32.5208,21.5016,34.477
8.36719,3.92619,1.64844,6.73584,1.99891,0.612166,32.591,21.5005,34.5352
8.40088,3.93619,1.6515,6.75956,1.99919,0.606866,32.6539,21.5109,34.5965
7.51226,5.00975,1.85536,5.2811,3.73792,0.936605,33.7182,22.1282,35.9155
7.53867,5.02844,1.86004,5.30052,3.74115,0.932678,33.7864,22.1411,35.9822
7.56517,5.04714,1.8647,5.3198,3.74305,0.926908,33.8544,22.1619,36.0429
7.59177,5.06586,1.86934,5.33927,3.74524,0.923612,33.9192,22.174,36.1166
7.61847,5.08458,1.87396,5.35925,3.74944,0.920072,33.9961,22.1791,36.1779
7.64527,5.10333,1.87856,5.37873,3.75119,0.914466,34.0663,22.1936,36.2372
7.67216,5.12209,1.88313,5.39736,3.75413,0.910995,34.1224,22.2086,36.2926
7.69915,5.14086,1.88768,5.41702,3.7584,0.906884,34.1915,22.219,36.3578
7.72624,5.15965,1.89222,5.43712,3.76002,0.904168,34.2613,22.2172,36.4146
7.75342,5.17845,1.89674,5.45776,3.76137,0.900084,34.327,22.2268,36.4797
7.78071,5.19726,1.90124,5.47764,3.76322,0.895074,34.397,22.2345,36.5485
7.8081,5.21607,1.90572,5.49808,3.76465,0.888618,34.4581,22.2401,36.6019
7.99981,6.32442,1.96744,5.76975,5.56146,0.993169,32.3962,20.3443,37.124
8.02866,6.35223,1.97241,5.78795,5.57003,0.989686,32.461,20.3532,37.1883
8.0576,6.38008,1.97736,5.80729,5.57739,0.985808,32.5354,20.3726,37.2532
8.08664,6.40797,1.98229,5.82538,5.58566,0.981413,32.606,20.3768,37.319
8.11576,6.4359,1.98719,5.84281,5.59504,0.97793,32.6627,20.3987,37.376
8.14498,6.46387,1.99208,5.86168,5.60452,0.975813,32.7427,20.4073,37.452
8.17429,6.49189,1.99696,5.87776,5.6126,0.97331,32.8053,20.4116,37.5148
8.20367,6.51996,2.00183,5.89424,5.62249,0.971033,32.8685,20.4232,37.5708
8.23315,6.54807,2.00668,5.912,5.63182,0.968634,32.9332,20.4288,37.633
8.26271,6.57623,2.01152,5.93147,5.63838,0.967424,32.9956,20.4434,37.6841
8.29236,6.60442,2.01636,5.95039,5.64721,0.965079,33.0529,20.4601,37.7418
8.32211,6.63265,2.02119,5.96884,5.65434,0.962433,33.1141,20.4704,37.8131
7.52634,5.82065,1.05094,4.62514,4.29068,-0.646451,31.7998,21.5342,39.577
7.54946,5.8421,1.04771,4.63997,4.29647,-0.6549,31.8709,21.5503,39.645
7.57267,5.86358,1.04444,4.653,4.30337,-0.663006,31.9447,21.5846,39.7064
7.59593,5.8851,1.04112,4.66924,4.30861,-0.671963,32,21.5956,39.7566
7.61928,5.90664,1.03776,4.68321,4.31079,-0.680402,32.0614,21.6062,39.8144
7.64269,5.9282,1.03436,4.6974,4.31452,-0.689428,32.1194,21.6222,39.8691
7.66618,5.94977,1.03091,4.71133,4.31784,-0.695373,32.1921,21.6279,39.935
7.68974,5.97136,1.02744,4.72621,4.32085,-0.704363,32.2516,21.6475,40.0004
7.71337,5.99296,1.02391,4.73971,4.32691,-0.711558,32.3103,21.6653,40.0495
7.73707,6.0146,1.02036,4.75405,4.33205,-0.720069,32.3805,21.6671,40.1128
7.76084,6.03626,1.01676,4.7675,4.34002,-0.727981,32.4295,21.6774,40.1706
7.78468,6.05796,1.01312,4.78248,4.34669,-0.735014,32.493,21.6884,40.2444
7.53644,5.73199,1.34746,4.36547,3.7618,-0.189922,34.9455,22.1842,36.9309
7.55826,5.7508,1.34652,4.37941,3.76146,-0.196538,35.0135,22.1984,36.9934
7.58016,5.76961,1.34553,4.39404,3.7623,-0.202924,35.0721,22.2065,37.0529
7.60213,5.78842,1.34452,4.40953,3.76315,-0.210626,35.142,22.2226,37.1206
7.62418,5.80723,1.34346,4.4243,3.76264,-0.217335,35.2079,22.2314,37.1773
7.6463,5.82605,1.34238,4.43959,3.76288,-0.22365,35.2773,22.2425,37.2361
7.6685,5.84486,1.34126,4.4552,3.76567,-0.230804,35.3413,22.2493,37.3043
7.69077,5.86369,1.34011,4.46957,3.76613,-0.238098,35.3977,22.2591,37.3647
7.71312,5.88252,1.33892,4.4855,3.76495,-0.245359,35.4498,22.2688,37.4285
7.73555,5.90135,1.33769,4.50237,3.7634,-0.253069,35.523,22.2793,37.4871
7.75806,5.92016,1.33642,4.5173,3.76453,-0.258402,35.5921,22.2963,37.5443
7.78065,5.93898,1.33513,4.53282,3.76543,-0.266177,35.6462,22.3023,37.5999
8.19025,6.44822,1.39782,5.16941,4.5648,-0.16077,34.5639,19.8229,34.516
8.2161,6.47104,1.39701,5.18431,4.56745,-0.165797,34.6145,19.8273,34.5688
8.24202,6.49388,1.39618,5.19894,4.56924,-0.171704,34.6739,19.836,34.6346
8.26801,6.51672,1.39532,5.21354,4.57168,-0.178515,34.7384,19.8509,34.6999
8.29408,6.53958,1.39443,5.22828,4.57361,-0.18506,34.7909,19.8626,34.745
8.32022,6.56245,1.39351,5.24306,4.57625,-0.189959,34.8366,19.8791,34.7974
8.34644,6.58533,1.39256,5.25942,4.57764,-0.194768,34.8926,19.8887,34.8496
8.37274,6.60822,1.39158,5.27573,4.5788,-0.200576,34.9465,19.9056,34.899
8.39912,6.63111,1.39058,5.29157,4.58075,-0.207152,35.0107,19.9101,34.9596
8.42557,6.65401,1.38955,5.30611,4.58234,-0.212978,35.0756,19.9188,35.0276
8.4521,6.67693,1.38848,5.3207,4.58328,-0.219295,35.1194,19.9379,35.0719
8.47871,6.69984,1.38738,5.33353,4.58549,-0.224132,35.1795,19.9481,35.1345
7.4797,6.63185,2.36799,3.67561,4.4244,1.38421,37.6063,19.7398,37.3361
7.49808,6.65398,2.37491,3.68826,4.42479,1.38415,37.6668,19.7569,37.3936
7.51652,6.6761,2.38183,3.70062,4.42437,1.38228,37.7153,19.7612,37.4491
7.53502,6.69822,2.38874,3.7119,4.42228,1.37761,37.7783,19.7618,37.5076
7.55358,6.72033,2.39563,3.7247,4.42233,1.37541,37.835,19.7695,37.5578
7.57221,6.74244,2.40251,3.73691,4.42245,1.37431,37.8866,19.7824,37.6108
7.59089,6.76456,2.40938,3.7489,4.42264,1.37395,37.9381,19.7892,37.6593
7.60964,6.78667,2.41625,3.76119,4.42109,1.37159,37.9851,19.7985,37.7105
7.62845,6.80878,2.42311,3.77221,4.42078,1.37093,38.0423,19.8034,37.7579
7.6473,6.83088,2.42996,3.78387,4.41948,1.36973,38.0933,19.7989,37.8147
7.66622,6.85298,2.43681,3.79673,4.41905,1.36784,38.1402,19.8099,37.8608
7.68521,6.87508,2.44365,3.80909,4.41777,1.3684,38.194,19.8127,37.9133
7.87329,6.35466,3.15134,4.10185,3.52904,2.51722,37.5657,19.988,39.1621
7.8938,6.3723,3.16393,4.11609,3.52686,2.51842,37.6076,19.9931,39.2164
7.91439,6.38994,3.17652,4.12925,3.52338,2.51891,37.6668,20.0021,39.279
7.93503,6.40755,3.18911,4.14151,3.51931,2.5223,37.7151,20.0111,39.3305
7.95574,6.42515,3.20172,4.15581,3.51778,2.5246,37.7742,20.0143,39.3782
7.97652,6.44274,3.21435,4.17082,3.515,2.52609,37.8205,20.0213,39.4242
7.99738,6.46031,3.22698,4.18483,3.51347,2.52654,37.8709,20.0289,39.4688
8.0183,6.47788,3.23961,4.19997,3.51098,2.52849,37.9205,20.0392,39.5221
8.0393,6.49544,3.25225,4.21409,3.50525,2.5291,37.97,20.0474,39.5739
8.06037,6.51296,3.2649,4.22847,3.50343,2.53242,38.0226,20.0469,39.6301
8.08152,6.53048,3.27756,4.24257,3.501,2.53558,38.0634,20.0578,39.679
8.10273,6.54799,3.29024,4.25549,3.49769,2.53555,38.1192,20.0607,39.7375
8.12103,5.90442,3.3509,4.28015,2.41444,2.6075,38.9461,22.0009,42.0478
8.14243,5.91649,3.36394,4.29552,2.40953,2.60848,38.9935,22.0083,42.093
8.16391,5.92854,3.37698,4.31152,2.40265,2.61095,39.0443,22.0121,42.1425
8.18546,5.94056,3.39003,4.32689,2.39683,2.61292,39.0867,22.025,42.1911
8.2071,5.95254,3.4031,4.34225,2.38956,2.61412,39.135,22.0325,42.2348
8.22881,5.96449,3.41617,4.35712,2.3831,2.61626,39.1973,22.0288,42.2843
8.2506,5.9764,3.42925,4.37305,2.37765,2.61779,39.247,22.0344,42.3377
8.27246,5.98829,3.44234,4.38774,2.37191,2.61922,39.3007,22.0367,42.395
8.2944,6.00015,3.45544,4.40403,2.36612,2.62001,39.3478,22.0376,42.4407
8.31642,6.01198,3.46854,4.41925,2.361,2.62086,39.3922,22.0437,42.4852
8.33852,6.02379,3.48164,4.43652,2.35446,2.62191,39.4429,22.053,42.5299
8.36071,6.03556,3.49475,4.45365,2.35002,2.62151,39.4846,22.0631,42.5683
8.99115,6.80868,1.99111,5.46647,3.57892,0.121231,42.7992,20.3938,43.1818
9.01849,6.82657,1.99171,5.48537,3.57437,0.112876,42.8545,20.3973,43.2304
9.04591,6.84444,1.99228,5.50205,3.57201,0.105634,42.9027,20.401,43.2785
9.07342,6.86231,1.99281,5.51943,3.56763,0.0985937,42.9464,20.4031,43.3182
9.10102,6.88014,1.9933,5.53791,3.56422,0.0925938,43.0044,20.4137,43.3776
9.12871,6.89797,1.99376,5.5576,3.55989,0.0881968,43.0642,20.4184,43.4304
9.1565,6.91577,1.9942,5.57636,3.55704,0.0823226,43.1101,20.4186,43.4779
9.18439,6.93355,1.99462,5.59398,3.55282,0.0745767,43.1567,20.418,43.5275
9.21235,6.95131,1.99499,5.61122,3.54847,0.0648712,43.2063,20.4182,43.5742
9.24041,6.96905,1.99531,5.63037,3.54381,0.0575852,43.243,20.4197,43.6156
9.26857,6.98677,1.9956,5.6486,3.53886,0.0504432,43.2959,20.4187,43.6496
9.29681,7.00447,1.99585,5.66594,3.53656,0.0447437,43.3439,20.4255,43.6937
9.38078,6.42072,1.65062,5.7665,2.55887,-0.531325,40.0332,21.6061,42.0298
9.40961,6.43351,1.64796,5.78597,2.55509,-0.538604,40.068,21.5971,42.071
9.43854,6.44629,1.64527,5.80278,2.54828,-0.546631,40.1037,21.6043,42.1089
9.46756,6.45903,1.64254,5.8208,2.54459,-0.555327,40.1499,21.6138,42.1541
9.49666,6.47175,1.63976,5.83741,2.54036,-0.564256,40.1887,21.6179,42.1909
9.52585,6.48445,1.63694,5.85508,2.53501,-0.572624,40.2412,21.625,42.2305
9.55513,6.49713,1.63408,5.87358,2.53296,-0.58154,40.2911,21.6349,42.2764
9.58449,6.50979,1.63117,5.8905,2.52586,-0.590006,40.3255,21.6369,42.3168
9.61395,6.52242,1.62822,5.90915,2.52118,-0.596383,40.3712,21.6449,42.3529
9.6435,6.53502,1.62524,5.92591,2.51733,-0.60551,40.4166,21.6349,42.3981
9.67313,6.54761,1.62221,5.94506,2.51226,-0.614255,40.4538,21.642,42.4321
9.70285,6.56017,1.61914,5.96125,2.50723,-0.622494,40.5024,21.6462,42.4707
8.84671,6.53077,1.14691,4.52249,2.42517,-1.404,41.1177,22.8532,40.0501
8.86932,6.5429,1.13989,4.5362,2.41852,-1.41522,41.1561,22.8501,40.0798
8.892,6.55499,1.13282,4.54974,2.41153,-1.42462,41.1921,22.8576,40.1208
8.91475,6.56705,1.12569,4.56383,2.40414,-1.43579,41.2307,22.8603,40.1693
8.93757,6.57907,1.11851,4.57856,2.39991,-1.44458,41.2735,22.875,40.2188
8.96046,6.59107,1.11129,4.59213,2.3935,-1.45431,41.3129,22.8841,40.2643
8.98342,6.60304,1.10402,4.60737,2.38828,-1.46657,41.3567,22.9014,40.3134
9.00646,6.61498,1.09669,4.62276,2.38171,-1.47735,41.4059,22.9017,40.3536
9.02958,6.62689,1.0893,4.6356,2.37581,-1.48734,41.4408,22.903,40.3865
9.05275,6.63877,1.08186,4.64997,2.36939,-1.4974,41.4773,22.9083,40.4254
9.076,6.65062,1.07438,4.66333,2.36549,-1.50731,41.5124,22.9123,40.4635
9.09932,6.66245,1.06684,4.67819,2.35794,-1.51942,41.5633,22.9165,40.5049
7.48778,7.27675,-0.0255699,1.98005,3.34705,-3.30427,39.6409,21.4883,40.9025
7.49768,7.29349,-0.0420914,1.98552,3.34426,-3.31779,39.6746,21.4969,40.9493
7.50761,7.31021,-0.0586804,1.98967,3.34112,-3.33038,39.7174,21.5,40.9918
7.51756,7.32692,-0.0753324,1.99397,3.33937,-3.34456,39.7597,21.5066,41.0364
7.52753,7.34362,-0.0920552,1.99893,3.33709,-3.36033,39.7986,21.5171,41.0752
7.53753,7.3603,-0.108857,2.00346,3.33462,-3.37414,39.8507,21.5209,41.1183
7.54755,7.37698,-0.125728,2.00973,3.33292,-3.38821,39.8894,21.5207,41.155
7.55759,7.39364,-0.142669,2.0148,3.32954,-3.40175,39.9271,21.52,41.1918
7.56767,7.41029,-0.159677,2.01866,3.32661,-3.4144,39.965,21.5223,41.2399
7.57776,7.42693,-0.17675,2.02398,3.32244,-3.42986,40.0131,21.5205,41.2755
7.58788,7.44354,-0.193899,2.02845,3.31969,-3.44493,40.0388,21.5206,41.316
7.59802,7.46014,-0.211124,2.03231,3.31715,-3.45798,40.0699,21.5241,41.3584
7.5023,8.22057,-0.471931,1.86441,4.54719,-3.87156,40.0702,21.707,47.1162
7.51163,8.2433,-0.491289,1.86854,4.54508,-3.88668,40.1017,21.706,47.1466
7.52097,8.26603,-0.510722,1.87247,4.54626,-3.90191,40.141,21.7226,47.1775
7.53033,8.28876,-0.530232,1.87543,4.549,-3.91756,40.1831,21.7226,47.2118
7.53971,8.3115,-0.54982,1.87839,4.54958,-3.93193,40.2199,21.7257,47.2479
7.5491,8.33425,-0.569479,1.88434,4.54948,-3.94683,40.2522,21.7245,47.2786
7.55852,8.357,-0.589213,1.88965,4.55002,-3.96148,40.2931,21.7261,47.3166
7.56797,8.37975,-0.609021,1.89475,4.55171,-3.97632,40.3345,21.7307,47.3668
7.57744,8.40251,-0.628902,1.89755,4.55133,-3.98862,40.368,21.7324,47.4029
7.58693,8.42526,-0.648846,1.90155,4.55179,-4.00341,40.4057,21.7434,47.4453
7.59644,8.44802,-0.668863,1.90696,4.55184,-4.01725,40.4522,21.7547,47.4824
7.60598,8.47079,-0.688949,1.90878,4.55146,-4.03392,40.4828,21.7594,47.5172
8.12459,9.01218,0.804917,2.75365,5.40392,-1.54732,41.0315,19.4983,47.4272
8.13836,9.0392,0.79718,2.75957,5.40612,-1.55504,41.0583,19.4939,47.4584
8.15216,9.06623,0.789405,2.76466,5.40793,-1.56453,41.0874,19.4955,47.483
8.16598,9.09327,0.781582,2.77,5.40984,-1.57247,41.1144,19.4965,47.5096
8.17984,9.12032,0.773719,2.77705,5.4123,-1.58012,41.1396,19.4999,47.5393
8.19372,9.14738,0.765819,2.78291,5.41256,-1.58635,41.1775,19.5105,47.5692
8.20763,9.17444,0.757887,2.78931,5.41347,-1.59495,41.2129,19.5177,47.5982
