timestamp,x,y,z,vx,vy,vz,phi,theta,psi
1542356568.544126945,0,0,0,0,0.496519,0,0,0,0
1542356568.584105287,0,0,0,0,0.496519,0,0,0,0
1542356568.544516000,214.599,-66.0812,0.182701,0,0,0,4.42243,-3.19562,-183.724
1542356568.624110107,0,0,0,0,0.603611,0,0,0,0
1542356568.645327000,214.591,-66.1137,0.176348,0,0,0,4.27544,-3.15866,-183.622
1542356568.664107790,0,0,0,0,0.603611,0,0,0,0
1542356568.704116892,0,0,0,0,0.603611,0,0,0,0
1542356568.746127000,214.583,-66.1677,0.169619,0,0,0,4.38343,-3.10361,-183.673
1542356568.784112101,0,0,0,0,0.603611,0,0,0,0
1542356568.844103676,0,0,0,0,0.792025,0,0,0,0
1542356568.904118056,0,0,0,0,0.792025,0,0,0,0
1542356568.924117989,0,0,0,0,0.792025,0,0,0,0
1542356568.964093226,0,0,0,0,0.792025,0,0,0,0
1542356569.004129245,0,0,0,0,0.848148,0,0,0,0
1542356569.048527000,214.554,-66.3717,0.21322,0,0,0,4.71549,-3.01194,-183.973
1542356569.044121175,0,0,0,0,0.848148,0,0,0,0
1542356569.084108721,0,0,0,0,0.848148,0,0,0,0
1542356569.149341000,214.547,-66.4352,0.231793,0,0,0,4.72871,-2.97614,-183.99
1542356569.224128139,0,0,0,0,0.751364,0,0,0,0
1542356569.250122000,214.564,-66.5925,0.264013,0,0,0,5.09979,-3.13904,-184.178
1542356569.304134558,0,0,0,0,0.751364,0,0,0,0
1542356569.324110692,0,0,0,0,0.751364,0,0,0,0
1542356569.344108492,0,0,0,0,0.751364,0,0,0,0
1542356569.451736000,214.556,-66.7324,0.275992,0,0,0,4.98184,-2.87349,-184.407
1542356569.484113550,0,0,0,0,0.796034,0,0,0,0
1542356569.524126455,0,0,0,0,0.796034,0,0,0,0
1542356569.218231210,213.34,-65.085,0,0,0,0,0,0,-184.712
1542356569.584108810,0,0,0,0,0.796034,0,0,0,0
1542356569.604107681,0,0,0,0,0.731893,0,0,0,0
1542356569.653332000,214.554,-66.8757,0.253937,0,0,0,5.08403,-2.54835,-184.395
1542356569.704106953,0,0,0,0,0.731893,0,0,0,0
1542356569.754146000,214.545,-66.9361,0.249558,0,0,0,4.94886,-2.34602,-184.457
1542356569.784122299,0,0,0,0,0.731893,0,0,0,0
1542356569.824118216,0,0,0,0,0.802906,0,0,0,0
1542356569.864138919,0,0,0,0,0.802906,0,0,0,0
1542356569.884122065,0,0,0,0,0.802906,0,0,0,0
1542356569.904121327,0,0,0,0,0.802906,0,0,0,0
1542356569.984110163,0,0,0,0,0.802906,0,0,0,0
1542356570.044112640,0,0,0,0,0.939205,0,0,0,0
1542356570.056521000,214.528,-67.1486,0.240613,0,0,0,4.3991,-3.16094,-184.682
1542356570.144121317,0,0,0,0,0.939205,0,0,0,0
1542356570.244111910,0,0,0,0,1.01881,0,0,0,0
1542356570.258122000,214.521,-67.3151,0.273387,0,0,0,4.49045,-3.58545,-184.78
1542356570.324127031,0,0,0,0,1.01881,0,0,0,0
1542356570.384120176,0,0,0,0,1.01881,0,0,0,0
1542356570.444079783,0,0,0,0,1.00392,0,0,0,0
1542356570.464109563,0,0,0,0,1.00392,0,0,0,0
1542356570.504145472,0,0,0,0,1.00392,0,0,0,0
1542356570.560513000,214.499,-67.6573,0.351357,0,0,0,4.35945,-3.95966,-185.58
1542356570.584111515,0,0,0,0,1.00392,0,0,0,0
1542356570.624117209,0,0,0,0,0.954668,0,0,0,0
1542356570.661311000,214.492,-67.7361,0.346069,0,0,0,4.39733,-3.95985,-185.772
1542356570.724115804,0,0,0,0,0.954668,0,0,0,0
1542356570.764120378,0,0,0,0,0.954668,0,0,0,0
1542356570.804120066,0,0,0,0,0.960395,0,0,0,0
1542356570.862915000,214.468,-67.9308,0.328131,0,0,0,4.58532,-3.24978,-185.336
1542356570.924117999,0,0,0,0,0.960395,0,0,0,0
1542356571.024125740,0,0,0,0,0.951232,0,0,0,0
1542356571.044124198,0,0,0,0,0.951232,0,0,0,0
1542356571.104111135,0,0,0,0,0.951232,0,0,0,0
1542356571.124113084,0,0,0,0,0.951232,0,0,0,0
1542356571.165324000,214.442,-68.1767,0.320715,0,0,0,3.93034,-2.89325,-185.721
1542356571.204116549,0,0,0,0,0.932906,0,0,0,0
1542356571.264118023,0,0,0,0,0.932906,0,0,0,0
1542356571.284120462,0,0,0,0,0.932906,0,0,0,0
1542356571.366914000,214.428,-68.398,0.317193,0,0,0,4.75251,-2.74808,-185.348
1542356571.424120183,0,0,0,0,0.89969,0,0,0,0
1542356571.484121080,0,0,0,0,0.89969,0,0,0,0
1542356571.504106784,0,0,0,0,0.89969,0,0,0,0
1542356571.524112288,0,0,0,0,0.89969,0,0,0,0
1542356571.604120314,0,0,0,0,0.860175,0,0,0,0
1542356571.664123792,0,0,0,0,0.860175,0,0,0,0
1542356571.669330000,214.402,-68.6812,0.400903,0,0,0,4.37118,-3.48629,-185.684
1542356571.744107943,0,0,0,0,0.860175,0,0,0,0
1542356571.784116230,0,0,0,0,0.860175,0,0,0,0
1542356571.824118203,0,0,0,0,0.832113,0,0,0,0
1542356571.864117814,0,0,0,0,0.832113,0,0,0,0
1542356571.904145435,0,0,0,0,0.832113,0,0,0,0
1542356571.964118526,0,0,0,0,0.832113,0,0,0,0
1542356572.004111195,0,0,0,0,0.864183,0,0,0,0
1542356572.064082183,0,0,0,0,0.864183,0,0,0,0
1542356572.072548000,214.379,-68.9949,0.3947,0,0,0,4.45967,-2.93617,-186.359
1542356572.124124633,0,0,0,0,0.864183,0,0,0,0
1542356572.173322000,214.372,-69.0531,0.410301,0,0,0,4.18801,-3.20041,-186.541
1542356572.244127839,0,0,0,0,0.853875,0,0,0,0
1542356572.304118061,0,0,0,0,0.853875,0,0,0,0
1542356572.344117573,0,0,0,0,0.853875,0,0,0,0
1542356572.374933000,214.357,-69.1969,0.423768,0,0,0,4.01617,-3.34802,-186.808
1542356572.424110336,0,0,0,0,0.786871,0,0,0,0
1542356572.464135270,0,0,0,0,0.786871,0,0,0,0
1542356572.504109565,0,0,0,0,0.786871,0,0,0,0
1542356572.564128022,0,0,0,0,0.786871,0,0,0,0
1542356572.604119049,0,0,0,0,0.748501,0,0,0,0
1542356572.664132029,0,0,0,0,0.748501,0,0,0,0
1542356572.677336000,214.331,-69.4296,0.408359,0,0,0,4.54469,-3.29302,-186.122
1542356572.764112531,0,0,0,0,0.748501,0,0,0,0
1542356572.778120000,214.322,-69.4927,0.417442,0,0,0,4.11121,-3.13154,-186.027
1542356572.435055323,213.14,-67.7496,0,0,0,0,0,0,-186.944
1542356572.878906000,214.327,-69.5876,0.42057,0,0,0,4.07238,-2.50479,-186.068
1542356572.944107262,0,0,0,0,0.744492,0,0,0,0
1542356572.984117322,0,0,0,0,0.744492,0,0,0,0
1542356573.024111100,0,0,0,0,0.786298,0,0,0,0
1542356573.044123928,0,0,0,0,0.786298,0,0,0,0
1542356573.064123887,0,0,0,0,0.786298,0,0,0,0
1542356573.124114220,0,0,0,0,0.786298,0,0,0,0
1542356573.204112749,0,0,0,0,0.844712,0,0,0,0
1542356573.244110625,0,0,0,0,0.844712,0,0,0,0
1542356573.282110000,214.314,-69.8395,0.44515,0,0,0,4.46179,-2.98406,-185.196
1542356573.324120310,0,0,0,0,0.844712,0,0,0,0
1542356573.382909000,214.324,-69.9036,0.455546,0,0,0,4.40577,-3.155,-184.251
1542356573.424126189,0,0,0,0,0.829822,0,0,0,0
1542356573.504111564,0,0,0,0,0.829822,0,0,0,0
1542356573.544117062,0,0,0,0,0.829822,0,0,0,0
1542356573.584118880,0,0,0,0,0.829822,0,0,0,0
1542356573.604124338,0,0,0,0,0.79947,0,0,0,0
1542356573.624116378,0,0,0,0,0.79947,0,0,0,0
1542356573.664140442,0,0,0,0,0.79947,0,0,0,0
1542356573.724139014,0,0,0,0,0.79947,0,0,0,0
1542356573.804147671,0,0,0,0,0.759382,0,0,0,0
1542356573.824138823,0,0,0,0,0.759382,0,0,0,0
1542356573.904116270,0,0,0,0,0.759382,0,0,0,0
1542356573.924139640,0,0,0,0,0.759382,0,0,0,0
1542356573.987717000,214.417,-70.3653,0.522291,0,0,0,3.42457,-4.00634,-179.316
1542356574.004121586,0,0,0,0,0.794888,0,0,0,0
1542356574.064107088,0,0,0,0,0.794888,0,0,0,0
1542356574.144127653,0,0,0,0,0.794888,0,0,0,0
1542356574.184108713,0,0,0,0,0.794888,0,0,0,0
1542356574.189320000,214.446,-70.5013,0.496973,0,0,0,3.77476,-3.80138,-177.504
1542356574.244119801,0,0,0,0,0.857311,0,0,0,0
1542356574.264124306,0,0,0,0,0.857311,0,0,0,0
1542356574.324125116,0,0,0,0,0.857311,0,0,0,0
1542356574.390909000,214.475,-70.6867,0.516204,0,0,0,3.58556,-3.5543,-176.288
1542356574.444107075,0,0,0,0,0.858457,0,0,0,0
1542356574.484107535,0,0,0,0,0.858457,0,0,0,0
1542356574.524110456,0,0,0,0,0.858457,0,0,0,0
1542356574.624132950,0,0,0,0,0.836694,0,0,0,0
1542356574.684108651,0,0,0,0,0.836694,0,0,0,0
1542356574.693344000,214.508,-70.9936,0.524886,0,0,0,3.89737,-2.95528,-174.624
1542356574.764114538,0,0,0,0,0.836694,0,0,0,0
1542356574.824108478,0,0,0,0,0.785153,0,0,0,0
1542356574.864122124,0,0,0,0,0.785153,0,0,0,0
1542356574.924108923,0,0,0,0,0.785153,0,0,0,0
1542356574.964124433,0,0,0,0,0.785153,0,0,0,0
1542356575.004118729,0,0,0,0,0.802906,0,0,0,0
1542356575.044126986,0,0,0,0,0.802906,0,0,0,0
1542356575.084116897,0,0,0,0,0.802906,0,0,0,0
1542356575.096498000,214.57,-71.2264,0.49982,0,0,0,4.06973,-3.95605,-172.78
1542356575.164109060,0,0,0,0,0.802906,0,0,0,0
1542356575.204160590,0,0,0,0,0.826959,0,0,0,0
1542356575.264113386,0,0,0,0,0.826959,0,0,0,0
1542356575.324108964,0,0,0,0,0.826959,0,0,0,0
1542356575.344117918,0,0,0,0,0.826959,0,0,0,0
1542356575.384109805,0,0,0,0,0.826959,0,0,0,0
1542356575.424125593,0,0,0,0,0.861893,0,0,0,0
1542356575.464116846,0,0,0,0,0.861893,0,0,0,0
1542356575.524137831,0,0,0,0,0.861893,0,0,0,0
1542356575.604123324,0,0,0,0,0.838985,0,0,0,0
1542356575.644120243,0,0,0,0,0.838985,0,0,0,0
1542356575.684119869,0,0,0,0,0.838985,0,0,0,0
1542356575.701305000,214.702,-71.7561,0.546217,0,0,0,3.88952,-4.23666,-169.796
1542356575.417092234,213.193,-69.9443,0,0,0,0,0,0,-173.844
1542356575.802130000,214.724,-71.847,0.573466,0,0,0,3.63337,-4.20639,-169.694
1542356575.864127899,0,0,0,0,0.824668,0,0,0,0
1542356575.902913000,214.745,-71.9253,0.601326,0,0,0,3.38004,-4.07904,-169.564
1542356575.984115793,0,0,0,0,0.824668,0,0,0,0
1542356576.003724000,214.748,-71.9927,0.570134,0,0,0,3.36474,-3.93707,-170.436
1542356576.024117583,0,0,0,0,0.841849,0,0,0,0
1542356576.064109926,0,0,0,0,0.841849,0,0,0,0
1542356576.124135703,0,0,0,0,0.841849,0,0,0,0
1542356576.204105922,0,0,0,0,0.899117,0,0,0,0
1542356576.244140491,0,0,0,0,0.899117,0,0,0,0
1542356576.284128817,0,0,0,0,0.899117,0,0,0,0
1542356576.306113000,214.797,-72.159,0.634192,0,0,0,2.50616,-3.60737,-169.839
1542356576.364116298,0,0,0,0,0.899117,0,0,0,0
1542356576.404119332,0,0,0,0,0.97643,0,0,0,0
1542356576.464119136,0,0,0,0,0.97643,0,0,0,0
1542356576.504106272,0,0,0,0,0.97643,0,0,0,0
1542356576.584123943,0,0,0,0,0.97643,0,0,0,0
1542356576.624139722,0,0,0,0,1.00965,0,0,0,0
1542356576.664118586,0,0,0,0,1.00965,0,0,0,0
1542356576.704105594,0,0,0,0,1.00965,0,0,0,0
1542356576.709304000,214.863,-72.5569,0.576886,0,0,0,3.74644,-3.62026,-170.275
1542356576.804108392,0,0,0,0,1.00678,0,0,0,0
1542356576.810099000,214.877,-72.6331,0.566352,0,0,0,4.09535,-3.55286,-170.21
1542356576.864142848,0,0,0,0,1.00678,0,0,0,0
1542356576.910894000,214.905,-72.7528,0.574226,0,0,0,4.31036,-4.26231,-170.083
1542356576.944116320,0,0,0,0,1.00678,0,0,0,0
1542356576.614332213,213.417,-70.9517,0,0,0,0,0,0,-171.292
1542356577.011711000,214.918,-72.8176,0.563972,0,0,0,4.52463,-4.45862,-170.103
1542356577.084119890,0,0,0,0,1.02912,0,0,0,0
1542356577.112495000,214.936,-72.8975,0.560913,0,0,0,4.61379,-4.61531,-170.137
1542356577.124152586,0,0,0,0,1.02912,0,0,0,0
1542356577.164128673,0,0,0,0,1.02912,0,0,0,0
1542356577.213346000,214.955,-72.9768,0.566657,0,0,0,4.62063,-4.58042,-170.152
1542356577.264127309,0,0,0,0,1.0274,0,0,0,0
1542356577.304133611,0,0,0,0,1.0274,0,0,0,0
1542356577.314107000,214.99,-73.1475,0.583122,0,0,0,3.70988,-4.1502,-170.166
1542356577.384128303,0,0,0,0,1.0274,0,0,0,0
1542356577.414904000,215.006,-73.2366,0.592247,0,0,0,3.59389,-4.087,-170.145
1542356577.504140278,0,0,0,0,1.00277,0,0,0,0
1542356577.524137819,0,0,0,0,1.00277,0,0,0,0
1542356577.207625496,213.515,-71.5266,0,0,0,0,0,0,-171.001
1542356577.564134748,0,0,0,0,1.00277,0,0,0,0
1542356577.624200910,0,0,0,0,0.996474,0,0,0,0
1542356577.684118483,0,0,0,0,0.996474,0,0,0,0
1542356577.744118569,0,0,0,0,0.996474,0,0,0,0
1542356577.824143706,0,0,0,0,1.0211,0,0,0,0
1542356577.818115000,215.076,-73.6155,0.626023,0,0,0,3.65651,-4.29361,-170.294
1542356577.904117045,0,0,0,0,1.0211,0,0,0,0
1542356577.924118045,0,0,0,0,1.0211,0,0,0,0
1542356577.944109969,0,0,0,0,1.0211,0,0,0,0
1542356578.019717000,215.106,-73.7845,0.642809,0,0,0,3.51589,-4.35451,-170.072
1542356578.084165658,0,0,0,0,1.03198,0,0,0,0
1542356578.124124791,0,0,0,0,1.03198,0,0,0,0
1542356578.184115782,0,0,0,0,1.03198,0,0,0,0
1542356577.806052085,213.615,-72.088,0,0,0,0,0,0,-170.988
1542356578.204117094,0,0,0,0,1.05317,0,0,0,0
1542356578.244112257,0,0,0,0,1.05317,0,0,0,0
1542356578.284111642,0,0,0,0,1.05317,0,0,0,0
1542356578.322122000,215.151,-74.114,0.674043,0,0,0,3.3228,-4.41358,-169.492
1542356578.424117650,0,0,0,0,1.06233,0,0,0,0
1542356578.422904000,215.165,-74.1912,0.700815,0,0,0,3.025,-4.56154,-169.273
1542356578.504104686,0,0,0,0,1.06233,0,0,0,0
1542356578.544141817,0,0,0,0,1.06233,0,0,0,0
1542356578.584111810,0,0,0,0,1.06233,0,0,0,0
1542356578.624510000,215.222,-74.3972,0.681093,0,0,0,2.96566,-4.57308,-169.854
1542356578.664127468,0,0,0,0,1.10414,0,0,0,0
1542356578.724110298,0,0,0,0,1.10414,0,0,0,0
1542356578.784112893,0,0,0,0,1.10414,0,0,0,0
1542356578.804111469,0,0,0,0,1.12017,0,0,0,0
1542356578.844134407,0,0,0,0,1.12017,0,0,0,0
1542356578.884137179,0,0,0,0,1.12017,0,0,0,0
1542356578.926899000,215.3,-74.7654,0.685589,0,0,0,2.97622,-4.68108,-168.258
1542356578.964059703,0,0,0,0,1.12017,0,0,0,0
1542356579.004146442,0,0,0,0,1.11101,0,0,0,0
1542356579.027697000,215.336,-74.866,0.69207,0,0,0,2.78384,-4.92409,-167.587
1542356579.064124946,0,0,0,0,1.11101,0,0,0,0
1542356579.144118452,0,0,0,0,1.11101,0,0,0,0
1542356579.184131514,0,0,0,0,1.11101,0,0,0,0
1542356579.224103664,0,0,0,0,1.07436,0,0,0,0
1542356579.244126078,0,0,0,0,1.07436,0,0,0,0
1542356579.264143164,0,0,0,0,1.07436,0,0,0,0
1542356579.330103000,215.469,-75.0943,0.682199,0,0,0,2.58955,-4.72097,-164.311
1542356579.404104157,0,0,0,0,1.07722,0,0,0,0
1542356579.430904000,215.496,-75.1445,0.691216,0,0,0,2.25719,-4.62021,-163.697
1542356579.524129802,0,0,0,0,1.07722,0,0,0,0
1542356579.531710000,215.521,-75.2056,0.694934,0,0,0,2.11741,-4.68678,-163.315
1542356579.604124789,0,0,0,0,1.09097,0,0,0,0
1542356579.632509000,215.544,-75.2738,0.713136,0,0,0,1.93311,-4.50102,-162.843
1542356579.704107347,0,0,0,0,1.09097,0,0,0,0
1542356579.744109395,0,0,0,0,1.09097,0,0,0,0
1542356579.784113783,0,0,0,0,1.09097,0,0,0,0
1542356579.824105634,0,0,0,0,1.10128,0,0,0,0
1542356579.834098000,215.617,-75.561,0.706921,0,0,0,3.18118,-4.0548,-163.917
1542356579.904141821,0,0,0,0,1.10128,0,0,0,0
1542356579.934902000,215.636,-75.6353,0.72538,0,0,0,3.03639,-3.95687,-163.931
1542356579.964119120,0,0,0,0,1.10128,0,0,0,0
1542356580.004111020,0,0,0,0,0.896827,0,0,0,0
1542356580.035700000,215.657,-75.7124,0.73602,0,0,0,2.92547,-3.89749,-164.081
1542356580.084124362,0,0,0,0,0.896827,0,0,0,0
1542356580.124106484,0,0,0,0,0.896827,0,0,0,0
1542356580.164133190,0,0,0,0,0.896827,0,0,0,0
1542356580.204140173,0,0,0,0,0.83154,0,0,0,0
1542356580.244162956,0,0,0,0,0.83154,0,0,0,0
1542356580.304139205,0,0,0,0,0.83154,0,0,0,0
1542356580.384127579,0,0,0,0,0.83154,0,0,0,0
1542356580.424126727,0,0,0,0,0.657444,0,0,0,0
1542356580.464117017,0,0,0,0,0.657444,0,0,0,0
1542356580.484126887,0,0,0,0,0.657444,0,0,0,0
1542356580.524121032,0,0,0,0,0.657444,0,0,0,0
1542356580.564150707,0,0,0,0,0.657444,0,0,0,0
1542356580.640509000,215.718,-76.2222,0.718958,0,0,0,4.46007,-4.67031,-169.672
1542356580.724102667,0,0,0,0,0.506827,0,0,0,0
1542356580.741304000,215.719,-76.2602,0.709471,0,0,0,4.47304,-4.74314,-170.23
1542356580.784124819,0,0,0,0,0.506827,0,0,0,0
1542356580.424396934,214.191,-74.5352,0,0,0,0,0,0,-168.591
1542356580.842102000,215.732,-76.3347,0.714365,0,0,0,4.02088,-3.93885,-171
1542356580.904106537,0,0,0,0,0.436387,0,0,0,0
1542356580.944119005,0,0,0,0,0.436387,0,0,0,0
1542356580.942888000,215.726,-76.3579,0.691237,0,0,0,4.19238,-4.07172,-171.319
1542356581.004117324,0,0,0,0,0.589867,0,0,0,0
1542356581.024123062,0,0,0,0,0.589867,0,0,0,0
1542356581.064138323,0,0,0,0,0.589867,0,0,0,0
1542356581.124120965,0,0,0,0,0.589867,0,0,0,0
1542356581.184114467,0,0,0,0,0.589867,0,0,0,0
1542356581.244125647,0,0,0,0,0.788589,0,0,0,0
1542356581.284114483,0,0,0,0,0.788589,0,0,0,0
1542356581.346104000,215.751,-76.676,0.792062,0,0,0,3.14817,-4.455,-173.361
1542356581.344120484,0,0,0,0,0.788589,0,0,0,0
1542356581.017460928,214.239,-74.8125,0,0,0,0,0,0,-171.65
1542356581.424108356,0,0,0,0,0.86762,0,0,0,0
1542356581.446901000,215.753,-76.7398,0.812923,0,0,0,2.96362,-4.99401,-173.788
1542356581.524123480,0,0,0,0,0.86762,0,0,0,0
1542356581.547696000,215.758,-76.83,0.837538,0,0,0,2.79207,-5.37209,-174.331
1542356581.644126349,0,0,0,0,0.754228,0,0,0,0
1542356581.648487000,215.763,-76.9072,0.854839,0,0,0,2.56267,-5.64423,-174.403
1542356581.684131522,0,0,0,0,0.754228,0,0,0,0
1542356581.744103618,0,0,0,0,0.754228,0,0,0,0
1542356581.784156588,0,0,0,0,0.754228,0,0,0,0
1542356581.804117300,0,0,0,0,0.804624,0,0,0,0
1542356581.864109760,0,0,0,0,0.804624,0,0,0,0
1542356581.964110106,0,0,0,0,0.804624,0,0,0,0
1542356581.984118221,0,0,0,0,0.804624,0,0,0,0
1542356581.616033789,214.315,-75.3064,0,0,0,0,0,0,-173.642
1542356582.044128510,0,0,0,0,0.747928,0,0,0,0
1542356582.064122593,0,0,0,0,0.747928,0,0,0,0
1542356582.084132277,0,0,0,0,0.747928,0,0,0,0
1542356582.184117064,0,0,0,0,0.747928,0,0,0,0
1542356582.224106813,0,0,0,0,0.826959,0,0,0,0
1542356582.264122936,0,0,0,0,0.826959,0,0,0,0
1542356582.304111513,0,0,0,0,0.826959,0,0,0,0
1542356582.344107335,0,0,0,0,0.826959,0,0,0,0
1542356582.384116908,0,0,0,0,0.826959,0,0,0,0
1542356582.424109920,0,0,0,0,0.964404,0,0,0,0
1542356582.484124205,0,0,0,0,0.964404,0,0,0,0
1542356582.524109048,0,0,0,0,0.964404,0,0,0,0
1542356582.555686000,215.844,-77.5966,0.827146,0,0,0,3.36679,-4.08374,-174.061
1542356582.644108942,0,0,0,0,1.01652,0,0,0,0
1542356582.656512000,215.845,-77.665,0.810125,0,0,0,3.61299,-4.37393,-174.013
1542356582.724133986,0,0,0,0,1.01652,0,0,0,0
1542356582.784130456,0,0,0,0,1.01652,0,0,0,0
1542356582.824118556,0,0,0,0,0.989602,0,0,0,0
1542356582.864147094,0,0,0,0,0.989602,0,0,0,0
1542356582.904120233,0,0,0,0,0.989602,0,0,0,0
1542356582.944115332,0,0,0,0,0.989602,0,0,0,0
1542356582.958909000,215.884,-77.9688,0.803028,0,0,0,4.61971,-3.6697,-174.505
1542356582.984110534,0,0,0,0,0.989602,0,0,0,0
1542356583.004120272,0,0,0,0,0.972421,0,0,0,0
1542356583.059727000,215.897,-78.0521,0.810604,0,0,0,4.49424,-3.67307,-174.614
1542356583.124110375,0,0,0,0,0.972421,0,0,0,0
1542356583.164108151,0,0,0,0,0.972421,0,0,0,0
1542356583.244147363,0,0,0,0,0.992465,0,0,0,0
1542356583.261288000,215.929,-78.202,0.841072,0,0,0,4.07911,-3.35497,-174.752
1542356583.324124525,0,0,0,0,0.992465,0,0,0,0
1542356583.364115150,0,0,0,0,0.992465,0,0,0,0
1542356583.424126748,0,0,0,0,1.07837,0,0,0,0
1542356583.464109685,0,0,0,0,1.07837,0,0,0,0
1542356583.462893000,215.96,-78.4434,0.865233,0,0,0,3.41574,-2.86351,-175.053
1542356583.544106180,0,0,0,0,1.07837,0,0,0,0
1542356583.563698000,215.957,-78.5178,0.847338,0,0,0,3.683,-2.91695,-174.909
1542356583.624124681,0,0,0,0,1.16885,0,0,0,0
1542356583.664511000,215.959,-78.6913,0.849313,0,0,0,3.90102,-4.03701,-175.365
1542356583.724107081,0,0,0,0,1.16885,0,0,0,0
1542356583.765291000,215.976,-78.8017,0.84507,0,0,0,4.09906,-4.16714,-175.604
1542356583.844116531,0,0,0,0,1.18718,0,0,0,0
1542356583.866104000,215.983,-78.9115,0.832303,0,0,0,4.39095,-4.40083,-175.794
1542356583.924121343,0,0,0,0,1.18718,0,0,0,0
1542356583.964105477,0,0,0,0,1.18718,0,0,0,0
1542356584.024118442,0,0,0,0,1.17286,0,0,0,0
1542356584.064124924,0,0,0,0,1.17286,0,0,0,0
1542356584.104123552,0,0,0,0,1.17286,0,0,0,0
1542356584.144106888,0,0,0,0,1.17286,0,0,0,0
1542356584.168490000,215.999,-79.2272,0.861977,0,0,0,4.07902,-4.08655,-175.355
1542356584.184130692,0,0,0,0,1.17286,0,0,0,0
1542356584.224108580,0,0,0,0,1.18431,0,0,0,0
1542356584.264115067,0,0,0,0,1.18431,0,0,0,0
1542356584.304124447,0,0,0,0,1.18431,0,0,0,0
1542356584.364121064,0,0,0,0,1.18431,0,0,0,0
1542356584.370101000,216.006,-79.4398,0.929159,0,0,0,3.18408,-3.82922,-175.263
1542356584.444106688,0,0,0,0,1.23929,0,0,0,0
1542356584.484121244,0,0,0,0,1.23929,0,0,0,0
1542356584.524128483,0,0,0,0,1.23929,0,0,0,0
1542356584.571729000,216.05,-79.7251,0.937482,0,0,0,3.15741,-3.13643,-176.074
1542356584.644120861,0,0,0,0,1.32405,0,0,0,0
1542356584.672489000,216.051,-79.8348,0.953206,0,0,0,3.05133,-2.93545,-175.893
1542356584.744135860,0,0,0,0,1.32405,0,0,0,0
1542356584.784115330,0,0,0,0,1.32405,0,0,0,0
1542356584.824112533,0,0,0,0,1.32291,0,0,0,0
1542356584.864141009,0,0,0,0,1.32291,0,0,0,0
1542356584.924127846,0,0,0,0,1.32291,0,0,0,0
1542356584.964102891,0,0,0,0,1.32291,0,0,0,0
1542356584.974923000,216.087,-80.2472,0.961647,0,0,0,4.06238,-3.31553,-176.796
1542356585.044110343,0,0,0,0,1.14652,0,0,0,0
1542356585.075712000,216.094,-80.3697,0.965523,0,0,0,4.04065,-3.32407,-177.05
1542356585.124112059,0,0,0,0,1.14652,0,0,0,0
1542356585.164106559,0,0,0,0,1.14652,0,0,0,0
1542356585.224121917,0,0,0,0,1.01251,0,0,0,0
1542356585.277290000,216.096,-80.5561,0.960367,0,0,0,4.50884,-3.62952,-176.913
1542356585.344111685,0,0,0,0,1.01251,0,0,0,0
1542356585.384117397,0,0,0,0,1.01251,0,0,0,0
1542356585.404124451,0,0,0,0,0.823523,0,0,0,0
1542356585.424109162,0,0,0,0,0.823523,0,0,0,0
1542356585.464113538,0,0,0,0,0.823523,0,0,0,0
1542356585.524130410,0,0,0,0,0.823523,0,0,0,0
1542356585.604127685,0,0,0,0,0.794888,0,0,0,0
1542356585.684120130,0,0,0,0,0.794888,0,0,0,0
1542356585.680487000,216.078,-80.7856,0.920146,0,0,0,-0.115838,-4.1354,-177.044
1542356585.724124790,0,0,0,0,0.794888,0,0,0,0
1542356585.764145442,0,0,0,0,0.794888,0,0,0,0
1542356585.824113654,0,0,0,0,0.376255,0,0,0,0
1542356585.904128560,0,0,0,0,0.376255,0,0,0,0
1542356585.944107302,0,0,0,0,0.376255,0,0,0,0
1542356585.984118598,0,0,0,0,0.376255,0,0,0,0
1542356585.982911000,216.118,-80.8707,0.785239,0,0,0,-1.7537,-3.85806,-177.493
1542356586.024118142,0,0,0,0,0.745065,0,0,0,0
1542356586.064111173,0,0,0,0,0.745065,0,0,0,0
1542356586.164121783,0,0,0,0,0.745065,0,0,0,0
1542356586.204120987,0,0,0,0,0.565241,0,0,0,0
1542356586.244118318,0,0,0,0,0.565241,0,0,0,0
1542356586.284118608,0,0,0,0,0.565241,0,0,0,0
1542356586.344113734,0,0,0,0,0.565241,0,0,0,0
1542356586.386104000,216.13,-81.1929,0.975071,0,0,0,5.61729,-3.83521,-177.352
1542356586.486885000,216.134,-81.2427,0.98089,0,0,0,5.72313,-4.00976,-177.295
1542356586.504109855,0,0,0,0,0.691805,0,0,0,0
1542356586.206532719,214.705,-79.5711,0,0,0,0,0,0,-178.326
1542356586.584113500,0,0,0,0,0.691805,0,0,0,0
1542356586.587695000,216.159,-81.4041,1.00232,0,0,0,6.79514,-4.4737,-177
1542356586.624122228,0,0,0,0,0.111101,0,0,0,0
1542356586.688503000,216.148,-81.4154,0.989828,0,0,0,6.7562,-4.98104,-176.607
1542356586.704116258,0,0,0,0,0.111101,0,0,0,0
1542356586.789284000,216.138,-81.4198,0.994405,0,0,0,6.18567,-5.03962,-176.734
1542356586.804115867,0,0,0,0,0.0727311,0,0,0,0
1542356586.884108282,0,0,0,0,0.0727311,0,0,0,0
1542356586.924151980,0,0,0,0,0.0727311,0,0,0,0
1542356586.990914000,216.148,-81.2867,0.944339,0,0,0,4.94656,-4.41803,-176.514
1542356587.044110620,0,0,0,0,-0.0412334,0,0,0,0
